name1,grass_pts_served1,grass_service_pts_won1,grass_pts_received1,grass_receiving_pts_won1,grass_aces1,hard_pts_served1,hard_service_pts_won1,hard_pts_received1,hard_receiving_pts_won1,hard_aces1,clay_pts_served1,clay_service_pts_won1,clay_pts_received1,clay_receiving_pts_won1,clay_aces1,name2,grass_pts_served2,grass_service_pts_won2,grass_pts_received2,grass_receiving_pts_won2,grass_aces2,hard_pts_served2,hard_service_pts_won2,hard_pts_received2,hard_receiving_pts_won2,hard_aces2,clay_pts_served2,clay_service_pts_won2,clay_pts_received2,clay_receiving_pts_won2,clay_aces2,grass_sample_size,hard_sample_size,clay_sample_size
Novak Djokovic,1835,1295,2035,825,200,9860,6706,10404,4535,729,3242,2132,3436,1469,168,Jo-Wilfried Tsonga,2102,1469,2034,661,273,7365,5025,7241,2562,934,2273,1493,2324,930,160,0,0,0
Marin Cilic,978,655,966,355,100,4037,2642,4194,1572,386,1659,1025,1646,627,110,Jeremy Chardy,446,292,464,149,43,3123,2002,2968,980,316,1902,1175,1939,737,140,0,0,0
Andy Murray,2381,1676,2562,1022,278,6869,4444,7084,3007,607,1785,1085,1838,783,107,Kevin Anderson,1087,721,1117,354,159,6272,4218,6348,2151,881,1881,1232,1966,685,196,0,0,0
Grigor Dimitrov,432,293,417,141,51,2661,1694,2663,947,267,1303,835,1329,511,88,Leonardo Mayer,454,269,403,113,26,1094,669,1096,354,70,1585,988,1543,508,85,0,0,0
Stan Wawrinka,575,379,537,182,58,5406,3460,5482,2059,468,3905,2459,3689,1448,224,Feliciano Lopez,1594,1155,1597,510,312,4500,2898,4357,1403,587,2620,1710,2503,812,261,0,0,0
Roger Federer,1037,732,1136,421,131,4848,3365,5029,1921,450,1687,1142,1768,707,124,Tommy Robredo,342,237,319,97,23,1872,1163,1880,688,113,2225,1394,2213,860,84,0,0,0
Milos Raonic,1052,777,1134,336,213,6425,4619,6745,2240,1361,1962,1325,1990,697,270,Kei Nishikori,1092,678,1171,448,34,6152,3791,6315,2456,221,1738,1085,1775,721,32,0,0,0
Nick Kyrgios,0,0,0,0,0,95,53,83,22,8,220,142,191,45,13,Rafael Nadal,102,61,91,43,7,350,212,349,147,12,763,474,750,375,18,0,0,0
Novak Djokovic,1812,1255,1923,764,178,9230,6252,9703,4243,691,3179,2106,3386,1447,163,Marin Cilic,1442,962,1456,536,139,4255,2752,4385,1658,406,2266,1416,2271,837,141,0,0,0
Grigor Dimitrov,1025,670,1037,373,102,4475,2920,4332,1480,483,1771,1107,1736,634,121,Andy Murray,2141,1491,2318,901,246,6031,3900,6305,2712,552,2275,1355,2336,1005,130,0,0,0
Roger Federer,1718,1238,1848,683,191,7615,5268,8008,3100,700,3126,2136,3323,1304,267,Stan Wawrinka,479,307,488,173,51,5179,3376,5381,2095,457,4243,2703,4183,1620,279,0,0,0
