name1,grass_pts_served1,grass_service_pts_won1,grass_pts_received1,grass_receiving_pts_won1,grass_aces1,hard_pts_served1,hard_service_pts_won1,hard_pts_received1,hard_receiving_pts_won1,hard_aces1,clay_pts_served1,clay_service_pts_won1,clay_pts_received1,clay_receiving_pts_won1,clay_aces1,name2,grass_pts_served2,grass_service_pts_won2,grass_pts_received2,grass_receiving_pts_won2,grass_aces2,hard_pts_served2,hard_service_pts_won2,hard_pts_received2,hard_receiving_pts_won2,hard_aces2,clay_pts_served2,clay_service_pts_won2,clay_pts_received2,clay_receiving_pts_won2,clay_aces2,grass_sample_size,hard_sample_size,clay_sample_size
Ons Jabeur,314,195,337,158,24,938,550,958,393,56,451,258,443,226,19,Yulia Putintseva,55,27,54,20,0,756,441,832,361,13,510,253,545,250,7,0,0,0
Maria Sakkari,87,48,73,28,6,755,450,782,336,40,433,254,459,208,27,Cori Gauff,166,88,145,59,14,556,323,570,231,35,524,297,563,247,30,0,0,0
Jil Teichmann,0,0,0,0,0,763,457,788,319,26,304,154,279,120,7,Elena Rybakina,225,146,253,107,17,702,425,606,217,49,0,0,0,0,0,0,0,0
Daria Kasatkina,310,154,307,150,13,1236,700,1265,569,25,116,66,124,53,10,Paula Badosa,265,153,303,128,13,1119,674,1111,466,58,620,381,706,337,35,0,0,0
Iga Swiatek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Qinwen Zheng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jessica Pegula,0,0,0,0,0,229,132,213,111,5,282,160,248,119,8,Irina Camelia Begu,99,60,108,49,6,360,205,384,158,14,116,58,120,57,4,0,0,0
Veronika Kudermetova,186,108,176,60,13,560,315,537,203,45,392,231,334,131,13,Madison Keys,332,209,352,137,26,365,223,374,147,29,311,169,284,111,16,0,0,0
Daria Kasatkina,72,44,69,40,4,495,304,502,234,12,137,66,129,51,4,Camila Giorgi,235,135,243,106,10,237,131,209,74,7,199,120,188,78,6,0,0,0
Martina Trevisan,0,0,0,0,0,64,32,52,18,0,0,0,0,0,0,Aliaksandra Sasnovich,0,0,0,0,0,55,28,57,20,4,0,0,0,0,0,0,0,0
Leylah Fernandez,0,0,0,0,0,664,373,643,296,12,91,44,87,41,1,Amanda Anisimova,196,106,164,71,6,297,175,324,146,6,319,167,280,147,8,0,0,0
Cori Gauff,0,0,0,0,0,999,575,995,415,67,598,349,617,290,22,Elise Mertens,0,0,0,0,0,898,520,911,419,66,217,120,219,91,3,0,0,0
Sloane Stephens,61,41,55,23,3,332,195,297,113,8,366,182,377,169,8,Jil Teichmann,0,0,0,0,0,735,433,766,318,23,8,3,17,7,0,0,0,0
Iga Swiatek,137,61,161,61,4,840,511,934,404,40,217,144,211,97,3,Jessica Pegula,61,36,59,31,2,1091,672,1196,541,49,309,162,295,131,8,0,0,0
Daria Kasatkina,138,83,131,73,4,749,411,826,353,31,323,167,359,167,12,Veronika Kudermetova,103,60,106,47,6,1097,629,1028,408,77,352,208,320,141,16,0,0,0
Martina Trevisan,77,39,71,28,1,272,145,198,76,5,43,15,48,18,0,Leylah Fernandez,111,68,89,30,1,320,194,325,150,14,55,35,48,26,0,0,0,0
Cori Gauff,62,34,60,23,6,88,60,101,45,12,698,399,740,341,27,Sloane Stephens,97,51,78,34,0,552,316,531,201,12,284,147,283,120,5,0,0,0
Iga Swiatek,207,131,247,114,12,641,411,750,347,34,311,193,305,139,3,Daria Kasatkina,354,181,361,171,12,810,466,833,364,22,463,251,499,234,14,0,0,0
Cori Gauff,60,38,52,22,9,416,235,432,183,30,210,115,221,105,6,Martina Trevisan,73,37,51,15,1,241,126,215,69,3,43,15,48,18,0,0,0,0
Iga Swiatek,121,70,155,61,6,780,487,837,355,32,391,247,408,176,5,Cori Gauff,58,36,50,27,5,880,518,860,349,66,610,347,665,296,27,0,0,0
Ajla Tomljanovic,211,127,206,88,7,858,473,893,371,36,185,101,226,97,4,Alize Cornet,217,138,229,90,5,500,263,497,204,11,142,75,155,76,1,0,0,0
Elena Rybakina,295,192,310,128,27,368,242,377,139,45,116,73,107,54,5,Petra Martic,96,55,100,24,7,768,429,761,295,34,366,224,394,172,17,0,0,0
Simona Halep,0,0,0,0,0,640,369,637,285,27,156,92,136,61,9,Paula Badosa,196,112,234,103,11,785,478,771,331,54,342,197,389,178,13,0,0,0
Amanda Anisimova,64,31,54,18,0,0,0,0,0,0,0,0,0,0,0,Harmony Tan,0,0,0,0,0,0,0,0,0,0,72,36,52,30,1,0,0,0
Marie Bouzkova,0,0,0,0,0,410,219,424,163,9,173,95,165,74,2,Caroline Garcia,0,0,0,0,0,389,231,375,154,24,57,25,74,32,1,0,0,0
Ons Jabeur,435,281,515,221,25,913,539,1045,477,46,372,203,328,154,22,Elise Mertens,85,49,104,50,4,979,535,996,434,52,260,133,289,135,5,0,0,0
