name,t_grass_receive_total,t_grass_receive_won,t_hard_receive_total,t_hard_receive_won,t_clay_receive_total,t_clay_receive_won,1_grass_receive_total,1_grass_receive_won,1_hard_receive_total,1_hard_receive_won,1_clay_receive_total,1_clay_receive_won,2_grass_receive_total,2_grass_receive_won,2_hard_receive_total,2_hard_receive_won,2_clay_receive_total,2_clay_receive_won,3_grass_receive_total,3_grass_receive_won,3_hard_receive_total,3_hard_receive_won,3_clay_receive_total,3_clay_receive_won,4_grass_receive_total,4_grass_receive_won,4_hard_receive_total,4_hard_receive_won,4_clay_receive_total,4_clay_receive_won,5_grass_receive_total,5_grass_receive_won,5_hard_receive_total,5_hard_receive_won,5_clay_receive_total,5_clay_receive_won,6_grass_receive_total,6_grass_receive_won,6_hard_receive_total,6_hard_receive_won,6_clay_receive_total,6_clay_receive_won,7_grass_receive_total,7_grass_receive_won,7_hard_receive_total,7_hard_receive_won,7_clay_receive_total,7_clay_receive_won,8_grass_receive_total,8_grass_receive_won,8_hard_receive_total,8_hard_receive_won,8_clay_receive_total,8_clay_receive_won,9_grass_receive_total,9_grass_receive_won,9_hard_receive_total,9_hard_receive_won,9_clay_receive_total,9_clay_receive_won,10_grass_receive_total,10_grass_receive_won,10_hard_receive_total,10_hard_receive_won,10_clay_receive_total,10_clay_receive_won,11_grass_receive_total,11_grass_receive_won,11_hard_receive_total,11_hard_receive_won,11_clay_receive_total,11_clay_receive_won,12_grass_receive_total,12_grass_receive_won,12_hard_receive_total,12_hard_receive_won,12_clay_receive_total,12_clay_receive_won,13_grass_receive_total,13_grass_receive_won,13_hard_receive_total,13_hard_receive_won,13_clay_receive_total,13_clay_receive_won,14_grass_receive_total,14_grass_receive_won,14_hard_receive_total,14_hard_receive_won,14_clay_receive_total,14_clay_receive_won,15_grass_receive_total,15_grass_receive_won,15_hard_receive_total,15_hard_receive_won,15_clay_receive_total,15_clay_receive_won,16_grass_receive_total,16_grass_receive_won,16_hard_receive_total,16_hard_receive_won,16_clay_receive_total,16_clay_receive_won,17_grass_receive_total,17_grass_receive_won,17_hard_receive_total,17_hard_receive_won,17_clay_receive_total,17_clay_receive_won,18_grass_receive_total,18_grass_receive_won,18_hard_receive_total,18_hard_receive_won,18_clay_receive_total,18_clay_receive_won
Yuichi Sugita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,3,8,0,3,2,0,0,0,0,0,0,12,3,10,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,6,5,0,0
Blaz Kavcic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,0,0,0,0,0,0,0,0,5,4,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,0,0,0
Nicolas Almagro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,12,4,0,0,0,0,0,0,7,4,16,7,23,8,0,0,0,0,0,0,0,0,0,0,0,0,4,1,12,3,14,6
Gilles Simon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,16,7,13,6,0,0,0,0,0,0,0,0,0,0,0,0,21,9,42,22,21,11,0,0,0,0,0,0,26,11,42,18,34,18,0,0,0,0,0,0,0,0,0,0,0,0,25,14,45,17,22,10
Feliciano Lopez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,20,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,17,7,49,18,12,4,0,0,0,0,0,0,23,6,51,17,18,6,0,0,0,0,0,0,0,0,0,0,0,0,20,9,37,17,17,4
Steve Darcis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,5,2,1,0,0,0,0,0,0,4,1,16,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,22,11,1,0
Nikoloz Basilashvili,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,1,8,4,0,0,0,0,0,0,0,0,0,0,0,0,9,1,4,3,11,1,0,0,0,0,0,0,15,8,2,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,10,4,1,0,10,4
Facundo Bagnis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,3,0,0,0,0,0,0,0,9,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,0,2,1
Benoit Paire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,5,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,18,11,21,8,18,7,0,0,0,0,0,0,26,12,37,12,26,13,0,0,0,0,0,0,0,0,0,0,0,0,22,7,24,9,24,9
Mikhail Youzhny,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,8,2,1,1,4,2,0,0,0,0,0,0,15,5,8,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,11,8,4,1,1,0
Ruben Bemelmans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,9,3,0,0,0,0,0,0,0,0,19,8,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,4,2,0,0
Roberto Bautista Agut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,15,8,11,4,0,0,0,0,0,0,0,0,0,0,0,0,22,11,31,10,23,10,0,0,0,0,0,0,31,13,60,26,32,17,0,0,0,0,0,0,0,0,0,0,0,0,35,12,35,19,22,13
Jack Sock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,7,11,3,0,0,0,0,0,0,0,0,0,0,0,0,16,5,24,8,22,8,0,0,0,0,0,0,22,9,51,20,36,15,0,0,0,0,0,0,0,0,0,0,0,0,6,2,42,13,25,7
Sam Groth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,11,4,2,1,0,0,0,0,0,0,11,4,16,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,1,1,0
Malek Jaziri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,7,3,9,6,0,0,0,0,0,0,0,0,6,4,12,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,12,5,4,1
James Duckworth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,5,3,0,0,0,0,0,0,0,7,3,16,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,16,7,6,2
Sam Querrey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,8,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,28,9,29,9,10,3,0,0,0,0,0,0,45,21,40,15,11,2,0,0,0,0,0,0,0,0,0,0,0,0,36,14,38,15,3,1
Igor Sijsling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
Damir Dzumhur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,1,11,4,0,0,0,0,0,0,0,0,0,0,0,0,16,5,20,6,12,6,0,0,0,0,0,0,16,11,24,9,10,3,0,0,0,0,0,0,0,0,0,0,0,0,5,5,28,17,10,4
Roger Federer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,42,14,3,1,0,0,0,0,0,0,0,0,0,0,0,0,40,16,82,28,12,7,0,0,0,0,0,0,72,23,116,57,13,6,0,0,0,0,0,0,0,0,0,0,0,0,66,30,92,37,21,7
Serena Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,35,15,18,7,0,0,0,0,0,0,0,0,0,0,0,0,13,4,77,32,36,16,0,0,0,0,0,0,21,8,100,41,45,24,0,0,0,0,0,0,0,0,0,0,0,0,27,12,103,46,37,20
Margarita Gasparyan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,3,0,0,0,0,0,0,0,0,4,1,11,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,5,2
Timea Babos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,9,2,2,1,0,0,0,0,0,0,5,3,15,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,12,11,3
Petra Cetkovska,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,2,0,0,0,0,0,0,0,0,1,0,12,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,3,0
Daniela Hantuchova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,1,0,0,0,0,0,0,0,5,3,7,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,5,1,0
Dominika Cibulkova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,21,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,9,3,37,14,4,2,0,0,0,0,0,0,19,8,62,28,6,3,0,0,0,0,0,0,0,0,0,0,0,0,13,6,63,27,10,2
Heather Watson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,7,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,10,5,17,5,15,9,0,0,0,0,0,0,21,12,19,6,7,3,0,0,0,0,0,0,0,0,0,0,0,0,10,6,20,7,6,4
Caroline Garcia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,10,2,17,11,12,6,0,0,0,0,0,0,16,8,30,14,26,9,0,0,0,0,0,0,0,0,0,0,0,0,12,5,23,12,32,16
Sara Errani,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,5,12,7,0,0,0,0,0,0,0,0,0,0,0,0,5,1,20,13,17,11,0,0,0,0,0,0,8,3,24,13,22,12,0,0,0,0,0,0,0,0,0,0,0,0,15,6,28,17,7,5
Francesca Schiavone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,12,6,0,0,0,0,0,0,9,3,1,0,16,6,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,17,5
Aleksandra Krunic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,5,1,0,0,0,0,0,0,0,0,9,4,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,4,1,0,0
Roberta Vinci,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,26,14,9,2,0,0,0,0,0,0,3,1,40,13,8,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,58,32,3,2
Marina Erakovic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,3,0,0,0,0,0,0,0,4,1,5,2,9,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,4,2
Yulia Putintseva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,11,7,22,11,0,0,0,0,0,0,7,2,14,7,26,14,0,0,0,0,0,0,0,0,0,0,0,0,13,2,12,7,29,15
Madison Brengle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,9,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,16,9,7,1,0,0,0,0,0,0,10,1,18,13,11,8,0,0,0,0,0,0,0,0,0,0,0,0,12,9,10,6,13,1
Venus Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,38,17,9,4,0,0,0,0,0,0,0,0,0,0,0,0,14,5,68,32,17,4,0,0,0,0,0,0,25,8,86,31,23,13,0,0,0,0,0,0,0,0,0,0,0,0,31,15,106,51,23,7
Carla Suarez Navarro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,7,15,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,11,7,28,11,0,0,0,0,0,0,4,1,17,6,35,14,0,0,0,0,0,0,0,0,0,0,0,0,4,2,17,11,55,24
Jelena Ostapenko,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,9,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,18,8,19,8,26,10,0,0,0,0,0,0,24,14,21,14,31,14,0,0,0,0,0,0,0,0,0,0,0,0,8,5,24,13,27,18
Alexandra Dulgheru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2,1,0,0,0,0,0,0,0,3,0,6,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,7,2,3,1
Kristina Mladenovic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,16,9,14,10,0,0,0,0,0,0,0,0,0,0,0,0,10,4,24,10,24,12,0,0,0,0,0,0,15,9,33,14,35,17,0,0,0,0,0,0,0,0,0,0,0,0,11,6,37,12,23,6
Kirsten Flipkens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,8,5,11,3,5,1,0,0,0,0,0,0,14,3,15,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,11,6,14,6,8,2
Annika Beck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,2,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,17,8,0,0,0,0,0,0,3,0,20,8,19,13,0,0,0,0,0,0,0,0,0,0,0,0,7,4,13,8,17,7
Anett Kontaveit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,5,10,6,1,1,0,0,0,0,0,0,9,2,8,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,2,3,2
Victoria Azarenka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,13,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,20,8,30,14,13,8,0,0,0,0,0,0,27,10,50,28,11,5,0,0,0,0,0,0,0,0,0,0,0,0,28,12,40,20,9,5
Belinda Bencic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,8,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,12,4,27,14,2,1,0,0,0,0,0,0,12,5,27,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,23,10,5,2
Tsvetana Pironkova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,9,5,0,0,0,0,0,0,0,0,0,0,0,0,5,2,5,2,12,6,0,0,0,0,0,0,7,5,9,4,21,10,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,1,19,10
Vitalia Diatchenko,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
Anna Lena Friedsam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,4,1,0,0,0,0,0,0,8,5,0,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,3
Alison Van Uytvanck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,12,6,0,0,0,0,0,0,1,0,3,0,12,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,14,4
Bethanie Mattek Sands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,3,8,5,8,6,0,0,0,0,0,0,12,5,9,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,17,7,6,3,6,2
Yi Fan Xu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Ana Ivanovic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,4,9,2,0,0,0,0,0,0,0,0,0,0,0,0,5,2,17,7,22,11,0,0,0,0,0,0,7,2,17,5,30,16,0,0,0,0,0,0,0,0,0,0,0,0,5,3,13,6,40,14
Maria Sharapova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,15,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,48,23,12,7,0,0,0,0,0,0,11,4,56,23,12,5,0,0,0,0,0,0,0,0,0,0,0,0,22,12,58,26,11,4
Johanna Konta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,17,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,38,14,8,3,0,0,0,0,0,0,21,6,73,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,50,25,6,2
