name1,grass_pts_served1,grass_service_pts_won1,grass_pts_received1,grass_receiving_pts_won1,grass_aces1,hard_pts_served1,hard_service_pts_won1,hard_pts_received1,hard_receiving_pts_won1,hard_aces1,clay_pts_served1,clay_service_pts_won1,clay_pts_received1,clay_receiving_pts_won1,clay_aces1,name2,grass_pts_served2,grass_service_pts_won2,grass_pts_received2,grass_receiving_pts_won2,grass_aces2,hard_pts_served2,hard_service_pts_won2,hard_pts_received2,hard_receiving_pts_won2,hard_aces2,clay_pts_served2,clay_service_pts_won2,clay_pts_received2,clay_receiving_pts_won2,clay_aces2,grass_sample_size,hard_sample_size,clay_sample_size
Rafael Nadal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Taylor Fritz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Novak Djokovic,0,0,0,0,0,38,29,51,27,5,0,0,0,0,0,Cameron Norrie,0,0,0,0,0,51,24,38,9,1,0,0,0,0,0,0,1,0
Nick Kyrgios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rafael Nadal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Novak Djokovic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nick Kyrgios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pablo Carreno Busta,0,0,0,0,0,136,95,165,55,11,0,0,0,0,0,Hubert Hurkacz,0,0,0,0,0,165,110,136,41,23,0,0,0,0,0,0,2,0
Hubert Hurkacz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Casper Ruud,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pablo Carreno Busta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Daniel Evans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hubert Hurkacz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nick Kyrgios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casper Ruud,0,0,0,0,0,0,0,0,0,0,52,38,68,32,5,Felix Auger Aliassime,0,0,0,0,0,0,0,0,0,0,68,36,52,14,6,0,0,1
Pablo Carreno Busta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jack Draper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel Evans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tommy Paul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nick Kyrgios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alex De Minaur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hubert Hurkacz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Albert Ramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casper Ruud,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Roberto Bautista Agut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
