surface,name1,pts_served1,service_pts_won1,pts_received1,receiving_pts_won1,aces1,name2,pts_served2,service_pts_won2,pts_received2,receiving_pts_won2,aces2,sample_size
Grass,Petra Kvitova,554,345,650,274,39,Barbora Strycova,310,168,324,122,9,15
Grass,Eugenie Bouchard,171,94,177,71,8,Simona Halep,454,245,515,268,13,10
Grass,Petra Kvitova,190,103,207,96,14,Lucie Safarova,356,210,349,123,14,8
Grass,Petra Kvitova,269,158,271,111,15,Eugenie Bouchard,82,40,80,36,2,5
Hard,Serena Williams,3088,2056,3297,1666,376,Kaia Kanepi,3424,1960,3385,1460,185,111
Hard,Flavia Pennetta,981,531,989,490,45,Casey Dellacqua,768,386,673,286,11,27
Hard,Victoria Azarenka,230,143,249,131,15,Aleksandra Krunic,113,59,103,54,2,6
Hard,Kate Makarova,1988,1118,2036,813,74,Eugenie Bouchard,1225,660,1176,507,28,49
Hard,Belinda Bencic,114,61,115,41,3,Jelena Jankovic,528,318,531,238,14,9
Hard,Shuai Peng,5151,2853,4904,2078,146,Lucie Safarova,4399,2603,4485,1744,221,147
Hard,Caroline Wozniacki,6398,3722,6400,2984,130,Maria Sharapova,6582,3906,6793,3210,327,213
Hard,Sara Errani,839,421,913,435,6,Mirjana Lucic,44,34,46,23,9,24
Hard,Serena Williams,5244,3549,5568,2734,721,Flavia Pennetta,3596,1970,3607,1669,142,157
Hard,Kate Makarova,4450,2518,4448,1845,160,Victoria Azarenka,7239,4196,7732,3770,176,196
Hard,Shuai Peng,484,246,490,186,18,Belinda Bencic,114,61,115,41,3,9
Hard,Caroline Wozniacki,7285,4180,7254,3358,155,Sara Errani,6535,3442,6755,3164,24,229
Hard,Serena Williams,5393,3596,5664,2781,723,Kate Makarova,4600,2611,4602,1919,172,172
Hard,Caroline Wozniacki,7082,4166,6996,3272,165,Shuai Peng,6585,3724,6375,2726,211,201
Hard,Serena Williams,6065,4051,6334,3069,794,Caroline Wozniacki,7449,4331,7338,3487,146,229
Hard,Serena Williams,6065,4051,6334,3069,794,Caroline Wozniacki,7449,4331,7338,3487,146,229
Hard,Simona Halep,5210,2802,5183,2329,119,Agnieszka Radwanska,7114,4045,6929,3210,257,209
Hard,Serena Williams,4908,3267,5106,2472,677,Simona Halep,3741,1990,3677,1675,87,161
Hard,Caroline Wozniacki,9682,5674,9558,4437,214,Agnieszka Radwanska,9888,5728,9716,4517,307,309
Hard,Caroline Wozniacki,8524,4939,8462,3958,178,Petra Kvitova,8361,5008,8602,3808,419,270
Hard,Agnieszka Radwanska,8202,4727,8107,3805,260,Petra Kvitova,8812,5234,9042,4005,434,273
Hard,Caroline Wozniacki,6398,3722,6400,2984,130,Maria Sharapova,6582,3906,6793,3210,327,213
Hard,Maria Sharapova,7292,4315,7549,3582,359,Agnieszka Radwanska,8371,4841,8232,3845,301,260
Hard,Petra Kvitova,6964,4143,7064,3083,362,Maria Sharapova,6595,3873,6818,3242,329,226
Hard,Ana Ivanovic,2148,1241,2097,895,101,Eugenie Bouchard,1579,827,1486,615,35,62
Hard,Ana Ivanovic,5170,2965,5199,2343,283,Simona Halep,5157,2714,4992,2209,107,180
Hard,Simona Halep,2097,1150,2078,894,54,Eugenie Bouchard,1321,687,1245,530,32,54
Hard,Serena Williams,5752,3856,6078,2987,769,Ana Ivanovic,4800,2717,4924,2222,239,196
Hard,Serena Williams,2610,1734,2740,1310,303,Eugenie Bouchard,1593,886,1497,636,48,74
Hard,Simona Halep,3741,1990,3677,1675,87,Serena Williams,4908,3267,5106,2472,677,161
