name,t_grass_serve_total,t_grass_serve_won,t_grass_receive_total,t_grass_receive_won,t_hard_serve_total,t_hard_serve_won,t_hard_receive_total,t_hard_receive_won,t_clay_serve_total,t_clay_serve_won,t_clay_receive_total,t_clay_receive_won,1_grass_serve_total,1_grass_serve_won,1_grass_receive_total,1_grass_receive_won,1_hard_serve_total,1_hard_serve_won,1_hard_receive_total,1_hard_receive_won,1_clay_serve_total,1_clay_serve_won,1_clay_receive_total,1_clay_receive_won,2_grass_serve_total,2_grass_serve_won,2_grass_receive_total,2_grass_receive_won,2_hard_serve_total,2_hard_serve_won,2_hard_receive_total,2_hard_receive_won,2_clay_serve_total,2_clay_serve_won,2_clay_receive_total,2_clay_receive_won,3_grass_serve_total,3_grass_serve_won,3_grass_receive_total,3_grass_receive_won,3_hard_serve_total,3_hard_serve_won,3_hard_receive_total,3_hard_receive_won,3_clay_serve_total,3_clay_serve_won,3_clay_receive_total,3_clay_receive_won,4_grass_serve_total,4_grass_serve_won,4_grass_receive_total,4_grass_receive_won,4_hard_serve_total,4_hard_serve_won,4_hard_receive_total,4_hard_receive_won,4_clay_serve_total,4_clay_serve_won,4_clay_receive_total,4_clay_receive_won,5_grass_serve_total,5_grass_serve_won,5_grass_receive_total,5_grass_receive_won,5_hard_serve_total,5_hard_serve_won,5_hard_receive_total,5_hard_receive_won,5_clay_serve_total,5_clay_serve_won,5_clay_receive_total,5_clay_receive_won,6_grass_serve_total,6_grass_serve_won,6_grass_receive_total,6_grass_receive_won,6_hard_serve_total,6_hard_serve_won,6_hard_receive_total,6_hard_receive_won,6_clay_serve_total,6_clay_serve_won,6_clay_receive_total,6_clay_receive_won,7_grass_serve_total,7_grass_serve_won,7_grass_receive_total,7_grass_receive_won,7_hard_serve_total,7_hard_serve_won,7_hard_receive_total,7_hard_receive_won,7_clay_serve_total,7_clay_serve_won,7_clay_receive_total,7_clay_receive_won,8_grass_serve_total,8_grass_serve_won,8_grass_receive_total,8_grass_receive_won,8_hard_serve_total,8_hard_serve_won,8_hard_receive_total,8_hard_receive_won,8_clay_serve_total,8_clay_serve_won,8_clay_receive_total,8_clay_receive_won,9_grass_serve_total,9_grass_serve_won,9_grass_receive_total,9_grass_receive_won,9_hard_serve_total,9_hard_serve_won,9_hard_receive_total,9_hard_receive_won,9_clay_serve_total,9_clay_serve_won,9_clay_receive_total,9_clay_receive_won,10_grass_serve_total,10_grass_serve_won,10_grass_receive_total,10_grass_receive_won,10_hard_serve_total,10_hard_serve_won,10_hard_receive_total,10_hard_receive_won,10_clay_serve_total,10_clay_serve_won,10_clay_receive_total,10_clay_receive_won,11_grass_serve_total,11_grass_serve_won,11_grass_receive_total,11_grass_receive_won,11_hard_serve_total,11_hard_serve_won,11_hard_receive_total,11_hard_receive_won,11_clay_serve_total,11_clay_serve_won,11_clay_receive_total,11_clay_receive_won,12_grass_serve_total,12_grass_serve_won,12_grass_receive_total,12_grass_receive_won,12_hard_serve_total,12_hard_serve_won,12_hard_receive_total,12_hard_receive_won,12_clay_serve_total,12_clay_serve_won,12_clay_receive_total,12_clay_receive_won,13_grass_serve_total,13_grass_serve_won,13_grass_receive_total,13_grass_receive_won,13_hard_serve_total,13_hard_serve_won,13_hard_receive_total,13_hard_receive_won,13_clay_serve_total,13_clay_serve_won,13_clay_receive_total,13_clay_receive_won,14_grass_serve_total,14_grass_serve_won,14_grass_receive_total,14_grass_receive_won,14_hard_serve_total,14_hard_serve_won,14_hard_receive_total,14_hard_receive_won,14_clay_serve_total,14_clay_serve_won,14_clay_receive_total,14_clay_receive_won,15_grass_serve_total,15_grass_serve_won,15_grass_receive_total,15_grass_receive_won,15_hard_serve_total,15_hard_serve_won,15_hard_receive_total,15_hard_receive_won,15_clay_serve_total,15_clay_serve_won,15_clay_receive_total,15_clay_receive_won,16_grass_serve_total,16_grass_serve_won,16_grass_receive_total,16_grass_receive_won,16_hard_serve_total,16_hard_serve_won,16_hard_receive_total,16_hard_receive_won,16_clay_serve_total,16_clay_serve_won,16_clay_receive_total,16_clay_receive_won,17_grass_serve_total,17_grass_serve_won,17_grass_receive_total,17_grass_receive_won,17_hard_serve_total,17_hard_serve_won,17_hard_receive_total,17_hard_receive_won,17_clay_serve_total,17_clay_serve_won,17_clay_receive_total,17_clay_receive_won,18_grass_serve_total,18_grass_serve_won,18_grass_receive_total,18_grass_receive_won,18_hard_serve_total,18_hard_serve_won,18_hard_receive_total,18_hard_receive_won,18_clay_serve_total,18_clay_serve_won,18_clay_receive_total,18_clay_receive_won
Albert Ramos Vinolas,6,2,5,2,0,0,0,0,0,0,0,0,10,6,10,1,32,22,33,7,0,0,0,0,6,5,9,4,22,10,26,6,0,0,0,0,4,2,1,0,10,6,7,1,0,0,0,0,5,5,5,0,10,4,20,5,0,0,0,0,3,0,5,2,18,11,12,4,0,0,0,0,2,2,0,0,4,1,1,0,0,0,0,0,5,2,5,0,4,2,15,6,0,0,0,0,0,0,3,0,17,12,13,6,0,0,0,0,5,4,2,0,8,3,5,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,3,3,14,8,13,5,0,0,0,0,4,2,2,0,8,4,7,2,0,0,0,0,1,0,0,0,8,7,4,0,0,0,0,0,2,2,5,3,10,8,10,3,0,0,0,0,2,1,0,0,11,2,6,3,0,0,0,0,1,1,7,1,4,4,11,4,0,0,0,0,1,1,6,3,4,4,7,3,0,0,0,0,0,0,1,0,0,0,4,2,0,0,0,0
Pablo Cuevas,0,0,0,0,0,0,0,0,0,0,0,0,21,16,21,9,11,6,12,1,0,0,0,0,16,13,12,4,6,2,11,4,0,0,0,0,5,2,9,1,5,4,1,0,0,0,0,0,13,9,8,5,2,0,7,3,0,0,0,0,5,4,12,4,8,4,5,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,9,6,3,1,0,0,4,2,0,0,0,0,8,6,13,4,6,3,8,3,0,0,0,0,2,2,5,1,4,1,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,9,7,10,2,3,0,7,1,0,0,0,0,4,3,8,2,4,2,3,2,0,0,0,0,1,0,1,0,4,1,0,0,0,0,0,0,5,3,8,0,5,3,2,0,0,0,0,0,1,0,3,0,3,1,2,0,0,0,0,0,2,2,4,2,7,5,3,0,0,0,0,0,2,2,2,1,5,2,3,1,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0
Laslo Djere,0,0,0,0,5,4,6,0,0,0,0,0,38,23,39,11,21,14,22,7,0,0,0,0,23,14,28,5,14,9,15,8,0,0,0,0,15,9,11,5,7,3,7,2,0,0,0,0,14,7,23,7,9,9,7,5,0,0,0,0,18,10,11,3,8,6,13,3,0,0,0,0,6,3,5,2,4,2,2,2,0,0,0,0,7,4,16,4,9,4,2,0,0,0,0,0,17,13,15,4,6,4,15,3,0,0,0,0,11,7,6,1,4,4,3,0,0,0,0,0,3,2,2,1,2,2,2,0,0,0,0,0,16,12,15,5,9,5,12,2,0,0,0,0,11,9,9,3,6,5,6,0,0,0,0,0,6,4,2,1,2,2,2,0,0,0,0,0,13,11,11,7,9,6,8,4,0,0,0,0,6,5,4,3,3,3,2,1,0,0,0,0,11,5,11,4,12,7,9,3,0,0,0,0,5,4,7,2,7,4,6,1,0,0,0,0,6,4,4,3,5,3,3,0,0,0,0,0
Lloyd Harris,7,6,7,2,14,8,14,4,0,0,0,0,29,22,29,6,81,54,82,35,0,0,0,0,22,14,23,6,54,38,47,15,0,0,0,0,7,5,6,2,27,16,35,12,0,0,0,0,14,8,17,7,38,27,32,7,0,0,0,0,13,7,10,3,32,21,38,16,0,0,0,0,2,1,2,0,11,7,12,6,0,0,0,0,8,6,10,1,27,20,25,5,0,0,0,0,13,8,14,4,32,23,29,15,0,0,0,0,7,4,5,2,18,12,22,8,0,0,0,0,1,1,0,0,4,3,6,3,0,0,0,0,10,7,11,7,30,24,19,6,0,0,0,0,9,6,7,3,21,16,29,10,0,0,0,0,4,1,2,2,9,6,11,4,0,0,0,0,9,3,11,7,22,16,25,7,0,0,0,0,4,1,3,0,11,6,17,5,0,0,0,0,13,11,22,9,18,12,37,19,0,0,0,0,11,6,13,5,12,9,18,8,0,0,0,0,2,1,9,2,6,3,19,9,0,0,0,0
Ricardas Berankis,7,5,7,1,0,0,0,0,0,0,0,0,15,11,16,2,15,7,15,5,0,0,0,0,11,9,14,6,7,3,10,6,0,0,0,0,4,2,2,0,8,3,5,3,0,0,0,0,9,5,8,3,3,3,4,1,0,0,0,0,4,3,8,5,7,5,8,2,0,0,0,0,2,2,0,0,5,5,3,1,0,0,0,0,5,4,5,1,3,1,3,2,0,0,0,0,7,4,6,2,5,4,7,2,0,0,0,0,3,2,5,1,7,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,5,2,6,3,7,1,0,0,0,0,5,2,6,1,5,4,5,2,0,0,0,0,1,0,1,1,3,2,2,0,0,0,0,0,7,2,7,4,7,5,4,3,0,0,0,0,3,3,1,0,3,1,4,1,0,0,0,0,20,11,11,1,4,1,9,1,0,0,0,0,11,6,10,5,1,1,8,2,0,0,0,0,9,7,1,0,3,1,1,0,0,0,0,0
Federico Delbonis,0,0,0,0,0,0,0,0,0,0,0,0,17,8,18,4,13,6,12,4,0,0,0,0,8,5,14,4,6,4,8,4,0,0,0,0,9,6,4,2,7,2,4,1,0,0,0,0,5,5,10,3,4,4,4,1,0,0,0,0,8,4,6,1,4,2,7,1,0,0,0,0,3,1,2,0,5,3,1,0,0,0,0,0,5,5,7,4,4,1,3,1,0,0,0,0,4,1,8,4,2,2,7,3,0,0,0,0,6,2,3,1,5,4,2,0,0,0,0,0,2,1,0,0,2,1,0,0,0,0,0,0,1,0,8,2,5,3,5,3,0,0,0,0,5,4,6,3,4,1,5,0,0,0,0,0,5,1,1,1,2,1,0,0,0,0,0,0,5,1,5,0,3,1,8,1,0,0,0,0,2,2,3,0,4,2,0,0,0,0,0,0,14,10,5,1,6,2,1,0,0,0,0,0,10,5,4,2,2,2,1,0,0,0,0,0,4,3,1,1,4,2,0,0,0,0,0,0
Andrey Rublev,0,0,0,0,22,13,23,12,0,0,0,0,70,50,66,28,55,34,54,24,0,0,0,0,50,33,38,14,34,26,30,10,0,0,0,0,20,12,28,12,21,15,24,13,0,0,0,0,33,19,24,7,26,19,20,7,0,0,0,0,29,20,29,10,23,17,21,2,0,0,0,0,8,6,12,6,6,5,13,4,0,0,0,0,19,14,17,6,19,17,13,5,0,0,0,0,34,19,26,13,24,20,26,13,0,0,0,0,15,8,17,9,11,6,11,6,0,0,0,0,2,0,6,2,1,1,4,1,0,0,0,0,24,19,19,7,22,17,18,6,0,0,0,0,23,16,21,7,10,6,18,7,0,0,0,0,7,3,13,9,6,5,9,5,0,0,0,0,21,15,21,9,11,9,17,11,0,0,0,0,10,8,11,5,9,8,11,5,0,0,0,0,25,19,31,9,16,11,32,7,0,0,0,0,19,12,22,10,11,8,25,9,0,0,0,0,6,4,9,3,5,3,7,1,0,0,0,0
Stefanos Tsitsipas,0,0,0,0,18,10,18,5,0,0,0,0,15,9,14,7,57,46,55,26,0,0,0,0,9,8,7,3,46,34,29,12,0,0,0,0,6,2,7,2,11,8,26,7,0,0,0,0,8,4,4,0,34,21,17,3,0,0,0,0,3,3,8,3,20,15,31,11,0,0,0,0,4,3,2,0,3,0,7,2,0,0,0,0,4,3,4,1,21,16,14,9,0,0,0,0,7,6,5,1,28,18,23,11,0,0,0,0,3,0,5,2,5,1,16,5,0,0,0,0,1,1,0,0,3,3,2,0,0,0,0,0,7,6,5,2,23,14,21,6,0,0,0,0,1,1,4,1,11,6,22,7,0,0,0,0,4,2,2,0,7,6,7,4,0,0,0,0,2,2,5,2,15,10,21,8,0,0,0,0,2,1,3,0,11,5,10,5,0,0,0,0,1,0,14,2,16,13,28,13,0,0,0,0,0,0,12,7,13,7,15,8,0,0,0,0,1,0,2,0,3,0,13,6,0,0,0,0
Frances Tiafoe,0,0,0,0,23,15,23,9,0,0,0,0,43,31,45,18,76,44,75,35,0,0,0,0,31,18,27,12,44,28,40,14,0,0,0,0,12,7,18,8,32,18,35,14,0,0,0,0,18,9,15,7,28,22,26,7,0,0,0,0,20,14,22,5,34,27,35,14,0,0,0,0,5,4,8,1,14,10,14,8,0,0,0,0,9,5,8,1,22,14,19,5,0,0,0,0,23,19,24,5,33,21,28,11,0,0,0,0,10,6,12,5,17,10,20,7,0,0,0,0,1,0,1,0,4,2,8,3,0,0,0,0,23,18,20,6,29,18,22,5,0,0,0,0,10,8,12,1,22,15,24,6,0,0,0,0,4,4,6,3,9,5,12,2,0,0,0,0,13,10,17,7,26,16,23,8,0,0,0,0,6,4,4,1,12,8,16,4,0,0,0,0,16,14,17,5,38,30,31,9,0,0,0,0,14,7,12,5,30,17,22,8,0,0,0,0,2,2,5,3,8,7,9,6,0,0,0,0
Roberto Carballes Baena,0,0,0,0,14,7,14,7,0,0,0,0,13,10,14,4,31,19,32,4,0,0,0,0,10,4,10,4,19,10,28,11,0,0,0,0,3,1,4,1,12,10,4,1,0,0,0,0,4,3,6,0,10,5,17,6,0,0,0,0,7,6,7,0,19,11,14,2,0,0,0,0,2,0,1,1,2,2,1,1,0,0,0,0,3,2,6,0,5,2,11,4,0,0,0,0,7,5,7,3,16,10,18,7,0,0,0,0,1,0,0,0,10,4,2,1,0,0,0,0,2,1,1,0,0,0,1,1,0,0,0,0,6,2,4,1,13,8,15,4,0,0,0,0,2,0,3,0,10,5,8,3,0,0,0,0,2,1,1,0,6,2,1,0,0,0,0,0,4,3,4,1,10,5,9,4,0,0,0,0,3,2,1,0,7,2,4,2,0,0,0,0,6,1,4,2,12,10,14,7,0,0,0,0,1,1,2,1,10,7,7,4,0,0,0,0,5,3,2,1,2,2,7,3,0,0,0,0
Vasek Pospisil,0,0,0,0,6,4,6,1,0,0,0,0,29,19,28,4,33,24,31,10,0,0,0,0,19,8,24,11,24,14,21,6,0,0,0,0,10,6,4,2,9,5,10,2,0,0,0,0,8,7,13,8,14,9,15,3,0,0,0,0,17,14,13,1,15,9,14,3,0,0,0,0,4,3,2,2,4,3,2,1,0,0,0,0,7,7,5,3,9,4,12,3,0,0,0,0,15,10,20,3,14,9,14,5,0,0,0,0,6,4,1,1,9,5,4,2,0,0,0,0,1,1,2,1,1,1,1,1,0,0,0,0,10,5,20,6,14,12,12,3,0,0,0,0,9,8,3,2,10,5,7,3,0,0,0,0,3,2,2,1,5,3,2,0,0,0,0,0,13,7,7,1,7,4,7,2,0,0,0,0,3,3,3,1,8,3,5,1,0,0,0,0,18,12,6,5,9,7,9,5,0,0,0,0,12,6,1,0,7,4,4,2,0,0,0,0,6,3,5,2,2,0,5,4,0,0,0,0
Egor Gerasimov,11,7,11,3,0,0,0,0,0,0,0,0,34,21,32,15,14,7,14,3,0,0,0,0,21,12,17,5,7,2,11,1,0,0,0,0,13,7,15,4,7,7,3,0,0,0,0,0,12,8,12,2,2,2,10,4,0,0,0,0,16,11,16,5,12,9,4,0,0,0,0,0,6,5,4,2,0,0,0,0,0,0,0,0,8,6,10,3,2,1,6,2,0,0,0,0,15,9,13,4,9,4,8,1,0,0,0,0,10,5,7,4,3,1,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,11,8,12,3,5,4,9,1,0,0,0,0,11,6,7,4,6,4,1,0,0,0,0,0,6,3,5,1,2,0,0,0,0,0,0,0,9,6,6,1,5,1,2,0,0,0,0,0,8,5,8,2,2,2,0,0,0,0,0,0,14,11,13,3,13,7,0,0,0,0,0,0,11,7,10,3,7,4,0,0,0,0,0,0,3,2,3,0,6,4,0,0,0,0,0,0
Jay Clarke,6,5,6,0,0,0,0,0,0,0,0,0,19,10,19,6,0,0,0,0,0,0,0,0,10,8,13,4,0,0,0,0,0,0,0,0,9,6,6,2,0,0,0,0,0,0,0,0,8,6,9,3,0,0,0,0,0,0,0,0,8,5,8,2,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,6,4,6,2,0,0,0,0,0,0,0,0,7,4,9,5,0,0,0,0,0,0,0,0,4,2,4,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,6,5,6,2,0,0,0,0,0,0,0,0,5,1,7,3,0,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,2,2,6,2,0,0,0,0,0,0,0,0,6,4,5,2,0,0,0,0,0,0,0,0,10,7,9,2,0,0,0,0,0,0,0,0,7,4,7,2,0,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0
Mackenzie McDonald,5,2,5,1,11,7,11,3,0,0,0,0,20,14,20,8,35,24,35,14,0,0,0,0,14,10,12,6,24,15,21,6,0,0,0,0,6,3,8,4,11,7,14,8,0,0,0,0,10,5,6,0,15,9,15,7,0,0,0,0,7,4,10,3,16,8,12,5,0,0,0,0,3,3,4,3,4,3,8,4,0,0,0,0,5,5,6,2,9,5,8,4,0,0,0,0,9,7,7,3,14,10,14,5,0,0,0,0,6,4,4,1,11,7,9,4,0,0,0,0,0,0,3,0,1,1,4,2,0,0,0,0,7,4,6,1,14,5,13,6,0,0,0,0,6,2,6,1,11,5,10,2,0,0,0,0,2,1,4,0,5,4,6,2,0,0,0,0,5,1,6,3,14,9,14,6,0,0,0,0,5,2,5,2,10,4,6,1,0,0,0,0,10,9,11,5,18,13,21,13,0,0,0,0,9,6,6,1,13,9,8,4,0,0,0,0,1,1,5,1,5,5,13,7,0,0,0,0
Karen Khachanov,10,7,10,7,0,0,0,0,0,0,0,0,87,55,88,27,18,11,18,9,0,0,0,0,55,29,61,23,11,9,9,3,0,0,0,0,32,25,27,13,7,4,9,2,0,0,0,0,29,22,38,12,9,9,6,3,0,0,0,0,51,34,37,12,6,4,10,2,0,0,0,0,7,3,13,3,3,2,2,1,0,0,0,0,22,15,26,7,9,8,3,2,0,0,0,0,41,30,37,8,4,0,11,3,0,0,0,0,20,15,22,7,4,3,3,2,0,0,0,0,4,4,3,1,1,1,1,0,0,0,0,0,37,28,36,11,1,0,10,3,0,0,0,0,26,21,23,10,7,6,4,1,0,0,0,0,9,8,9,4,2,2,3,2,0,0,0,0,30,20,24,10,7,6,6,0,0,0,0,0,13,9,15,7,3,2,2,1,0,0,0,0,27,17,25,8,4,1,2,1,0,0,0,0,17,14,17,5,1,1,1,1,0,0,0,0,10,5,8,6,3,1,1,1,0,0,0,0
Daniel Evans,6,4,5,3,12,10,12,3,0,0,0,0,48,37,49,21,73,43,70,26,0,0,0,0,37,25,28,10,43,33,44,15,0,0,0,0,11,7,21,14,30,16,26,9,0,0,0,0,25,17,18,2,33,27,29,12,0,0,0,0,19,13,17,3,26,20,32,20,0,0,0,0,4,1,14,3,14,8,9,4,0,0,0,0,17,12,16,5,27,15,17,2,0,0,0,0,21,13,16,4,26,18,24,9,0,0,0,0,7,5,14,3,14,6,25,7,0,0,0,0,3,2,3,2,6,3,4,1,0,0,0,0,18,16,17,7,30,20,17,3,0,0,0,0,13,6,15,6,14,12,27,13,0,0,0,0,4,3,4,1,11,4,10,5,0,0,0,0,8,6,16,6,22,16,17,6,0,0,0,0,10,7,9,6,6,3,18,4,0,0,0,0,10,8,16,7,16,11,31,8,0,0,0,0,8,7,9,3,11,8,23,7,0,0,0,0,2,0,7,3,5,4,8,4,0,0,0,0
Feliciano Lopez,5,2,6,2,7,5,7,1,0,0,0,0,16,10,16,3,21,15,22,4,0,0,0,0,10,6,13,4,15,12,18,6,0,0,0,0,6,2,3,1,6,5,4,3,0,0,0,0,6,5,9,3,12,9,12,0,0,0,0,0,6,6,6,2,8,7,7,1,0,0,0,0,4,2,1,0,1,1,3,2,0,0,0,0,5,3,6,0,9,6,12,7,0,0,0,0,7,6,7,2,10,6,6,1,0,0,0,0,2,2,3,1,2,2,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,8,6,5,0,9,5,12,3,0,0,0,0,3,3,4,1,6,6,3,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,5,3,3,1,10,9,6,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,3,1,4,0,2,0,2,0,0,0,0,0,1,1,4,1,0,0,2,1,0,0,0,0,2,1,0,0,2,1,0,0,0,0,0,0
Dusan Lajovic,0,0,0,0,0,0,0,0,0,0,0,0,34,20,35,7,39,30,38,20,0,0,0,0,20,12,28,14,30,18,18,8,0,0,0,0,14,8,7,3,9,6,20,9,0,0,0,0,12,9,14,5,18,9,10,3,0,0,0,0,16,8,18,8,18,13,19,11,0,0,0,0,6,6,3,0,3,2,9,2,0,0,0,0,9,5,9,4,9,7,7,3,0,0,0,0,11,7,15,6,22,10,11,5,0,0,0,0,14,12,11,2,7,4,18,7,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,11,6,13,2,12,8,9,3,0,0,0,0,16,8,15,8,16,9,16,8,0,0,0,0,2,1,2,0,4,2,8,1,0,0,0,0,13,8,9,3,13,10,11,9,0,0,0,0,9,4,10,2,9,6,15,6,0,0,0,0,15,7,18,9,19,11,28,9,0,0,0,0,7,5,9,2,11,4,19,6,0,0,0,0,8,4,9,4,8,3,9,5,0,0,0,0
Gilles Simon,0,0,0,0,0,0,0,0,0,0,0,0,21,15,20,7,0,0,0,0,0,0,0,0,15,7,13,5,0,0,0,0,0,0,0,0,6,3,7,3,0,0,0,0,0,0,0,0,7,4,8,3,0,0,0,0,0,0,0,0,11,4,9,5,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,4,3,5,2,0,0,0,0,0,0,0,0,7,5,7,3,0,0,0,0,0,0,0,0,10,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,6,2,0,0,0,0,0,0,0,0,11,6,11,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7,4,9,2,0,0,0,0,0,0,0,0,6,4,4,1,0,0,0,0,0,0,0,0,14,7,10,6,0,0,0,0,0,0,0,0,7,5,4,2,0,0,0,0,0,0,0,0,7,5,6,3,0,0,0,0,0,0,0,0
Zhizhen Zhang,12,10,12,2,0,0,0,0,0,0,0,0,21,15,22,13,0,0,0,0,0,0,0,0,15,11,9,2,0,0,0,0,0,0,0,0,6,4,13,5,0,0,0,0,0,0,0,0,11,5,7,1,0,0,0,0,0,0,0,0,8,7,10,0,0,0,0,0,0,0,0,0,2,2,5,1,0,0,0,0,0,0,0,0,5,3,6,0,0,0,0,0,0,0,0,0,13,8,11,2,0,0,0,0,0,0,0,0,3,2,4,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,10,7,9,3,0,0,0,0,0,0,0,0,7,4,4,1,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,7,5,6,2,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,10,7,5,1,0,0,0,0,0,0,0,0,7,3,4,1,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0
Antoine Hoang,12,10,12,2,0,0,0,0,0,0,0,0,38,19,37,9,15,7,16,2,0,0,0,0,19,13,28,12,7,3,14,7,0,0,0,0,19,12,9,2,8,4,2,1,0,0,0,0,13,9,16,8,3,1,7,0,0,0,0,0,18,13,19,4,8,5,8,0,0,0,0,0,7,5,2,0,4,2,1,0,0,0,0,0,9,6,8,4,1,1,7,3,0,0,0,0,17,11,23,6,7,6,8,6,0,0,0,0,10,4,6,2,5,4,1,0,0,0,0,0,2,1,0,0,2,2,0,0,0,0,0,0,14,8,21,7,6,3,5,2,0,0,0,0,10,5,10,3,5,2,7,2,0,0,0,0,7,3,2,0,3,2,0,0,0,0,0,0,11,6,14,5,5,2,7,4,0,0,0,0,8,7,5,2,5,3,2,1,0,0,0,0,34,23,18,8,11,7,6,2,0,0,0,0,23,9,10,6,7,4,4,0,0,0,0,0,11,8,8,4,4,2,2,1,0,0,0,0
Sebastian Korda,12,9,12,3,0,0,0,0,0,0,0,0,77,58,75,27,6,4,5,1,0,0,0,0,58,35,48,16,4,3,4,1,0,0,0,0,19,11,27,10,2,0,1,0,0,0,0,0,35,25,32,11,3,0,3,2,0,0,0,0,34,23,33,15,1,1,2,1,0,0,0,0,8,7,10,7,2,0,0,0,0,0,0,0,25,18,21,12,0,0,1,0,0,0,0,0,33,24,29,12,4,3,3,2,0,0,0,0,18,13,18,4,0,0,1,0,0,0,0,0,1,1,7,2,2,1,0,0,0,0,0,0,31,19,29,8,3,2,1,1,0,0,0,0,22,16,26,12,1,0,3,0,0,0,0,0,6,6,9,3,1,0,0,0,0,0,0,0,28,21,22,8,1,1,4,2,0,0,0,0,12,8,18,7,1,0,0,0,0,0,0,0,26,15,52,20,0,0,2,0,0,0,0,0,15,8,32,19,0,0,2,0,0,0,0,0,11,4,20,6,0,0,0,0,0,0,0,0
Alex De Minaur,12,9,12,3,0,0,0,0,0,0,0,0,21,12,22,6,0,0,0,0,0,0,0,0,12,7,16,5,0,0,0,0,0,0,0,0,9,4,6,1,0,0,0,0,0,0,0,0,7,6,11,4,0,0,0,0,0,0,0,0,9,7,10,5,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,6,1,7,1,0,0,0,0,0,0,0,0,8,3,9,4,0,0,0,0,0,0,0,0,4,4,6,3,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,8,6,6,3,0,0,0,0,0,0,0,0,9,6,7,2,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,8,6,8,1,0,0,0,0,0,0,0,0,5,4,5,1,0,0,0,0,0,0,0,0,18,9,7,1,0,0,0,0,0,0,0,0,9,4,6,2,0,0,0,0,0,0,0,0,9,7,1,1,0,0,0,0,0,0,0,0
Denis Shapovalov,5,0,5,3,8,4,8,5,0,0,0,0,85,49,84,33,41,29,41,15,0,0,0,0,49,34,51,19,29,17,26,11,0,0,0,0,36,22,33,11,12,7,15,7,0,0,0,0,34,29,32,12,17,11,15,3,0,0,0,0,37,25,41,20,19,16,19,10,0,0,0,0,14,8,11,7,5,3,7,3,0,0,0,0,29,18,20,7,11,8,12,5,0,0,0,0,30,22,33,15,22,14,12,4,0,0,0,0,20,13,24,11,6,5,14,6,0,0,0,0,6,3,7,1,2,0,3,1,0,0,0,0,33,23,25,9,17,12,13,4,0,0,0,0,21,14,28,11,13,11,12,6,0,0,0,0,10,9,17,7,1,0,8,4,0,0,0,0,24,16,26,5,16,12,10,5,0,0,0,0,16,15,21,6,2,1,10,5,0,0,0,0,45,25,30,13,12,6,14,7,0,0,0,0,25,16,17,4,6,3,7,0,0,0,0,0,20,13,13,7,6,4,7,3,0,0,0,0
Philipp Kohlschreiber,0,0,0,0,11,4,10,3,0,0,0,0,20,11,21,12,32,19,33,13,0,0,0,0,11,8,9,4,19,13,20,4,0,0,0,0,9,6,12,5,13,8,13,5,0,0,0,0,8,4,5,0,13,10,16,5,0,0,0,0,9,7,11,5,14,9,12,5,0,0,0,0,3,3,5,3,5,4,5,1,0,0,0,0,4,4,5,3,10,7,11,4,0,0,0,0,11,6,6,0,12,5,12,7,0,0,0,0,5,3,7,3,9,5,9,2,0,0,0,0,0,0,3,2,1,1,1,0,0,0,0,0,6,6,9,2,8,7,9,4,0,0,0,0,8,3,4,0,12,8,14,7,0,0,0,0,2,2,4,1,5,2,3,1,0,0,0,0,3,3,6,3,9,7,11,3,0,0,0,0,7,5,3,0,6,6,9,4,0,0,0,0,7,5,12,3,16,7,16,4,0,0,0,0,5,4,9,3,7,4,12,6,0,0,0,0,2,1,3,0,9,5,4,2,0,0,0,0
