name,t_serve_total,t_serve_won,t_receive_total,t_receive_won,1_serve_total,1_serve_won,1_receive_total,1_receive_won,2_serve_total,2_serve_won,2_receive_total,2_receive_won,3_serve_total,3_serve_won,3_receive_total,3_receive_won,4_serve_total,4_serve_won,4_receive_total,4_receive_won,5_serve_total,5_serve_won,5_receive_total,5_receive_won,6_serve_total,6_serve_won,6_receive_total,6_receive_won,7_serve_total,7_serve_won,7_receive_total,7_receive_won,8_serve_total,8_serve_won,8_receive_total,8_receive_won,9_serve_total,9_serve_won,9_receive_total,9_receive_won,10_serve_total,10_serve_won,10_receive_total,10_receive_won,11_serve_total,11_serve_won,11_receive_total,11_receive_won,12_serve_total,12_serve_won,12_receive_total,12_receive_won,13_serve_total,13_serve_won,13_receive_total,13_receive_won,14_serve_total,14_serve_won,14_receive_total,14_receive_won,15_serve_total,15_serve_won,15_receive_total,15_receive_won,16_serve_total,16_serve_won,16_receive_total,16_receive_won,17_serve_total,17_serve_won,17_receive_total,17_receive_won,18_serve_total,18_serve_won,18_receive_total,18_receive_won
Albert Ramos Vinolas,26,17,25,3,154,98,156,53,98,69,103,42,56,33,53,18,69,39,61,21,62,45,77,24,23,11,18,8,39,26,40,13,75,48,74,24,28,18,34,8,12,11,8,4,61,40,63,21,45,25,50,21,21,10,12,4,46,28,50,21,30,21,29,14,76,47,68,24,47,32,44,17,29,22,24,9
Alexandr Dolgopolov,30,21,30,12,144,99,146,51,99,61,95,39,45,23,51,20,61,48,56,12,61,46,70,28,22,12,20,8,48,29,44,15,59,42,54,17,27,19,40,9,10,5,8,4,61,41,52,16,36,20,48,11,13,10,13,5,40,29,53,13,26,17,19,8,46,25,36,14,25,17,22,4,21,10,14,6
Kyle Edmund,24,16,26,9,165,95,162,51,95,57,111,42,70,41,51,20,57,39,69,28,79,50,73,27,29,22,20,6,39,24,41,16,68,45,74,33,51,28,41,12,7,5,6,3,60,34,57,19,51,36,62,24,28,13,15,6,62,35,57,16,28,21,33,17,77,48,56,18,48,33,38,12,29,14,18,6
Elias Ymer,17,13,17,3,58,37,58,26,37,20,32,7,21,10,26,8,20,10,25,6,27,12,25,9,11,9,8,1,10,6,19,3,22,15,22,9,24,17,16,4,2,0,1,0,19,13,16,3,24,18,21,5,7,3,5,4,24,15,19,3,9,5,6,0,29,21,16,4,21,11,12,5,8,5,4,2
Ivo Karlovic,113,86,112,26,270,198,269,65,198,144,204,58,72,54,65,22,144,108,146,36,108,77,101,29,18,13,22,3,108,86,110,32,113,81,108,32,44,29,48,13,5,3,3,2,103,82,108,31,61,43,67,17,18,16,14,4,64,54,81,29,34,24,27,9,68,50,74,13,50,29,61,19,18,13,13,5
Andreas Seppi,58,35,57,24,283,189,285,107,189,115,178,58,94,64,107,51,115,72,120,47,138,91,114,37,30,23,51,21,72,49,73,22,134,94,124,39,70,41,67,24,7,1,21,10,117,68,107,36,81,46,82,29,30,18,35,15,95,59,89,34,53,33,49,20,126,84,121,45,84,51,76,27,42,24,45,14
Brydan Klein,4,0,3,0,28,17,29,5,17,15,24,8,11,6,5,2,15,8,16,8,8,2,11,2,5,3,2,0,8,2,8,4,9,6,17,1,9,8,4,1,2,1,0,0,12,8,20,1,11,6,4,0,2,1,1,1,10,7,5,0,6,3,0,0,13,6,0,0,6,3,0,0,7,4,0,0
Sergiy Stakhovsky,13,10,13,3,126,74,126,36,74,46,90,28,52,28,36,14,46,27,62,21,56,39,50,13,24,17,14,2,27,20,41,10,58,36,58,15,34,19,25,7,7,5,2,2,43,27,53,16,41,22,33,13,20,13,7,4,38,22,36,13,32,19,16,5,58,34,34,12,34,25,22,3,24,14,12,5
Borna Coric,49,36,50,18,188,103,192,68,103,63,124,37,85,52,68,19,63,36,87,28,92,61,86,31,33,22,19,4,36,22,59,17,88,58,83,25,53,34,46,19,11,7,4,0,72,48,75,19,64,39,52,18,25,13,23,7,63,41,53,7,38,17,34,14,77,47,42,12,47,28,30,9,30,19,12,6
Robin Haase,10,7,11,4,162,98,165,47,98,62,118,38,64,37,47,17,62,39,80,17,73,41,68,18,27,16,17,6,39,21,63,23,64,38,67,14,48,30,29,12,11,6,6,2,56,35,76,21,56,38,31,12,24,14,16,5,59,38,40,20,32,15,23,8,56,33,54,19,33,24,35,9,23,11,19,9
Alejandro Falla,4,1,4,0,46,29,47,14,29,18,33,7,17,9,14,5,18,12,26,11,20,11,16,6,8,5,5,3,12,7,15,7,17,12,21,6,14,10,8,2,3,2,3,2,17,9,22,8,15,7,12,3,6,1,3,0,15,6,17,6,9,5,6,1,26,12,19,6,12,9,13,4,14,9,6,2
Mikhail Kukushkin,50,29,50,21,130,74,134,48,74,38,86,30,56,36,48,19,38,17,56,20,72,48,59,20,20,14,19,6,17,11,36,11,69,46,59,27,38,25,33,11,6,4,6,4,52,31,43,13,48,28,49,18,17,13,13,3,49,28,44,22,33,18,28,11,68,33,70,24,33,21,46,17,35,17,24,10
Andy Murray,137,92,135,57,840,572,822,337,572,357,485,182,268,176,337,147,357,251,303,121,391,285,372,153,92,61,147,55,251,179,182,74,391,266,340,154,167,107,245,105,31,19,55,24,338,226,260,106,232,157,294,122,79,51,136,58,269,182,278,117,126,74,200,94,280,195,453,190,195,135,263,121,85,59,190,81
Tomas Berdych,130,97,126,49,565,380,553,232,380,260,321,133,185,111,232,100,260,178,188,75,231,168,265,90,74,48,100,44,178,122,113,37,250,173,250,93,111,73,146,56,26,18,44,18,229,167,194,76,150,103,183,70,56,35,81,32,165,113,189,71,82,49,119,50,171,118,273,101,118,83,174,79,53,35,101,45
Jeremy Chardy,61,37,59,18,285,185,290,104,185,126,186,68,100,60,104,36,126,80,118,40,119,85,136,43,40,27,36,14,80,53,78,21,131,88,133,37,61,36,65,23,13,10,14,7,115,81,117,41,79,50,79,35,35,20,30,14,84,54,85,26,49,28,51,18,98,71,100,37,71,46,63,25,28,16,37,21
Filip Krajinovic,22,10,21,5,74,38,72,27,38,18,45,12,36,25,27,6,18,12,33,9,45,31,33,10,11,5,6,3,12,7,24,10,37,25,32,10,19,14,13,3,6,4,3,0,30,20,32,10,26,19,20,7,9,6,6,2,29,19,23,8,13,7,11,5,19,11,18,3,11,11,15,2,8,2,3,1
Nicolas Mahut,58,37,59,34,290,196,292,105,196,130,187,59,94,51,105,39,130,80,128,44,117,71,125,43,43,25,39,14,80,52,84,30,121,78,126,48,71,42,68,24,18,8,14,5,106,65,108,35,85,57,92,30,37,22,33,16,98,66,97,36,50,30,47,19,122,82,101,27,82,50,74,28,40,28,27,18
Ernests Gulbis,20,11,19,4,113,67,114,46,67,39,68,22,46,23,46,16,39,30,46,14,51,30,52,19,23,11,16,8,30,18,32,13,39,21,47,20,32,19,27,8,12,9,8,7,33,24,40,11,37,22,39,12,22,10,9,2,31,17,38,15,25,17,19,4,59,35,64,25,35,23,39,16,24,16,25,7
Lukas Rosol,77,52,74,27,233,149,232,75,149,98,157,58,84,52,75,29,98,62,99,25,103,61,104,28,32,17,29,5,62,42,74,20,97,66,101,28,59,42,52,20,15,10,5,2,86,59,93,28,73,48,60,13,27,13,23,7,75,48,75,20,38,29,29,12,114,70,72,26,70,43,46,15,44,31,26,6
Pablo Andujar,27,17,28,8,128,79,128,38,79,46,90,33,50,28,38,11,45,29,57,14,61,37,60,20,22,16,11,3,29,24,43,21,53,33,54,23,40,23,28,12,6,2,3,2,38,26,52,16,43,27,39,11,19,13,13,8,39,23,44,18,29,17,16,8,63,38,54,14,39,24,40,17,25,17,14,3
Guillermo Garcia Lopez,27,16,27,12,118,83,117,36,83,53,81,31,35,27,36,16,53,27,50,26,57,33,51,18,8,2,16,7,27,12,24,5,59,37,59,22,26,13,27,6,6,3,7,5,52,35,42,15,35,26,43,16,16,8,8,4,43,23,42,15,17,8,20,8,53,32,50,16,32,17,34,12,21,10,16,5
Gael Monfils,50,30,50,26,394,260,389,154,260,181,235,85,134,82,154,66,181,121,150,57,161,115,173,58,51,35,66,29,121,88,93,32,175,113,172,72,81,54,95,44,16,9,29,15,146,95,132,45,116,80,123,42,36,22,58,22,131,89,126,45,58,32,78,35,132,83,161,66,83,53,95,33,49,28,66,26
Pablo Carreno Busta,37,19,38,12,129,71,128,39,71,48,89,31,58,34,39,11,48,34,58,14,57,37,59,23,24,13,11,4,34,15,44,12,51,29,50,17,33,12,30,7,11,3,4,1,48,31,45,12,34,20,40,12,24,9,10,4,37,24,40,12,23,17,18,3,55,42,61,25,42,28,36,15,13,11,25,6
Adrian Mannarino,45,22,44,10,171,98,174,79,98,72,95,26,73,41,79,29,72,44,69,25,67,35,76,22,32,19,29,11,44,31,44,11,63,35,79,28,51,34,40,19,13,9,11,6,48,31,62,19,62,36,49,18,26,15,24,9,53,35,50,15,41,19,33,17,55,34,66,27,34,28,39,19,21,12,27,11
Michael Berrer,5,4,6,3,49,30,50,6,30,21,44,11,19,14,6,0,21,10,33,6,23,12,17,3,5,3,0,0,10,6,27,5,23,10,20,1,14,10,3,2,2,1,0,0,14,10,24,5,23,12,2,1,5,2,2,1,16,8,6,2,13,9,2,1,27,14,6,3,14,10,3,0,13,6,4,0
Yuichi Sugita,11,6,11,2,29,15,28,8,15,8,20,11,14,7,8,1,8,6,9,0,14,7,18,5,7,6,1,0,6,4,9,1,9,6,13,4,13,7,6,2,1,1,0,0,8,3,10,0,10,5,8,2,7,4,2,1,10,8,6,0,9,4,3,0,11,4,10,5,4,2,5,5,7,3,5,3
Blaz Kavcic,25,16,25,12,57,43,58,24,43,20,34,15,14,8,24,7,20,15,19,7,31,16,32,9,6,4,7,2,15,12,12,4,21,8,30,9,19,13,14,4,2,0,2,0,11,7,25,9,26,17,19,10,6,2,6,4,21,16,18,6,11,6,12,7,24,12,23,8,12,2,15,6,12,3,8,2
Nicolas Almagro,49,32,51,20,211,129,209,66,129,76,143,45,82,41,66,28,76,54,98,40,94,57,83,30,41,26,28,9,54,41,58,19,79,48,93,32,63,40,49,11,15,11,9,2,61,42,80,34,71,43,70,24,34,23,18,5,62,46,80,26,51,30,37,16,108,67,81,26,67,32,55,16,41,27,26,8
Gilles Simon,67,37,68,32,403,260,403,151,260,154,253,98,143,93,151,67,154,92,155,51,199,129,182,60,50,34,67,31,92,65,104,49,191,124,173,67,104,62,96,51,16,11,31,15,151,103,155,58,129,91,112,49,53,33,67,31,139,87,121,47,71,41,85,39,196,119,177,74,120,63,103,42,77,47,74,32
Feliciano Lopez,130,90,126,49,381,243,383,130,243,157,253,100,138,98,130,51,157,104,153,52,184,122,179,63,40,23,51,20,104,73,101,27,175,115,168,59,85,63,94,46,17,13,20,10,146,99,136,36,123,72,107,33,35,26,55,20,119,84,110,37,77,48,68,21,149,95,172,56,96,62,116,54,54,33,56,22
Steve Darcis,23,18,22,5,87,58,91,25,58,35,66,23,29,17,25,8,35,27,43,15,40,21,40,14,12,8,8,3,27,16,28,7,29,18,41,12,27,15,19,4,4,4,3,1,29,18,36,9,26,16,27,6,16,10,6,3,27,15,30,12,20,13,9,0,48,28,36,12,28,13,24,8,20,8,12,5
Nikoloz Basilashvili,25,16,23,8,85,47,83,26,47,31,57,18,38,17,26,8,31,19,39,10,33,19,36,13,21,14,8,6,19,11,29,11,31,18,33,7,28,15,15,3,7,4,6,1,26,16,37,7,28,17,19,5,17,11,8,1,27,20,21,7,22,10,12,4,31,24,23,8,24,15,16,4,7,5,8,4
Facundo Bagnis,5,3,5,0,39,25,40,19,25,14,21,8,14,9,19,11,14,10,13,4,20,7,16,3,5,3,11,1,10,5,9,2,11,6,17,4,16,12,13,5,2,0,1,0,11,10,15,5,17,8,12,2,4,1,6,1,9,2,15,2,10,2,7,1,21,10,16,4,10,5,12,5,11,7,4,1
Benoit Paire,48,33,46,16,287,181,292,107,181,102,185,69,106,70,107,52,102,66,116,35,149,90,124,49,36,20,52,13,66,44,81,24,126,71,110,39,79,48,88,30,16,11,13,7,93,65,95,33,103,66,97,37,42,29,36,15,94,54,93,40,66,37,58,23,148,100,142,55,100,59,87,33,48,30,55,21
Mikhail Youzhny,0,0,0,0,93,55,90,23,55,34,67,19,38,18,23,4,34,23,48,13,39,23,38,13,20,10,4,0,23,16,35,7,34,19,38,16,26,16,17,6,10,5,0,0,26,15,29,7,31,18,27,8,15,8,6,1,29,18,26,8,21,10,13,2,39,21,31,10,21,14,21,9,18,11,10,7
Ruben Bemelmans,13,9,13,2,71,41,69,15,41,26,54,19,30,22,15,5,26,16,35,6,37,20,29,12,8,6,5,1,16,14,29,8,30,20,23,6,23,15,16,7,2,2,1,0,22,17,25,8,25,14,15,6,10,6,8,4,19,12,17,3,17,7,10,5,17,11,13,3,11,10,10,4,6,2,3,2
Roberto Bautista Agut,30,22,31,14,309,203,305,125,203,135,180,81,106,66,125,43,135,93,99,43,134,83,163,64,40,26,43,18,93,63,56,16,125,72,142,64,77,52,88,33,14,9,18,9,102,68,94,39,105,67,119,45,34,21,42,19,101,64,113,39,59,34,68,31,153,92,121,41,92,55,80,27,61,45,41,23
Jack Sock,74,48,73,24,334,226,332,123,226,136,209,69,108,67,123,47,136,94,140,53,157,100,145,60,41,27,47,19,94,59,87,31,141,93,138,53,84,55,88,36,14,7,19,7,128,87,116,34,103,68,105,45,36,24,48,17,109,72,94,23,59,41,76,32,138,88,118,45,88,61,73,23,51,34,45,17
Sam Groth,46,32,45,16,202,130,202,65,130,88,137,46,72,45,65,17,88,64,91,24,87,58,94,26,27,18,17,11,64,44,67,20,82,61,92,29,47,31,32,13,9,3,11,3,81,53,83,18,52,31,48,14,19,11,21,7,59,40,52,10,32,19,28,10,78,42,42,9,42,22,33,8,36,20,9,3
Malek Jaziri,15,7,17,3,105,64,109,30,64,34,79,22,41,23,30,12,34,20,57,18,53,35,40,9,18,11,12,3,20,12,39,11,49,33,49,12,29,16,18,8,7,5,3,2,41,24,48,11,32,19,22,6,18,10,9,4,36,25,27,8,23,15,11,4,52,28,31,11,28,16,20,10,24,14,11,5
James Duckworth,39,28,40,12,165,105,167,54,105,68,113,47,60,39,54,19,68,41,66,27,76,48,82,21,21,12,19,4,41,27,39,10,75,53,88,30,40,24,36,8,9,6,4,1,67,45,68,27,46,28,58,17,22,19,11,4,50,29,68,16,37,27,24,8,103,56,68,33,56,31,35,14,47,30,33,11
Sam Querrey,74,53,74,26,252,167,252,76,167,119,176,64,85,60,76,26,119,86,112,35,108,77,114,35,25,13,26,12,86,66,77,23,110,79,114,41,44,25,49,18,12,8,12,1,99,67,96,36,56,41,72,21,27,12,29,6,73,50,87,34,27,17,44,16,66,38,113,38,38,28,75,25,28,16,38,12
Igor Sijsling,13,5,13,5,58,38,59,20,38,21,39,8,20,14,20,6,21,14,31,6,31,18,22,5,6,2,6,2,14,9,25,6,25,10,23,6,15,11,9,0,4,2,2,1,15,10,23,5,26,14,15,6,6,4,1,0,19,10,14,5,16,13,7,1,33,17,16,4,17,13,12,1,16,7,4,0
Damir Dzumhur,22,8,23,11,153,97,158,56,97,59,102,42,56,30,56,33,59,33,60,20,68,40,65,28,26,15,33,16,33,19,40,15,66,38,57,19,43,24,45,19,11,7,16,6,52,38,53,19,52,30,45,10,26,10,29,10,44,26,54,21,32,21,29,10,71,39,71,32,39,22,39,18,32,15,32,19
Roger Federer,90,64,90,33,542,411,534,212,411,289,322,120,131,99,212,94,289,216,202,74,221,156,238,93,32,21,94,42,216,154,128,55,229,157,219,81,86,70,145,66,11,4,42,16,219,153,193,66,142,107,160,66,20,15,92,31,173,128,160,65,50,34,127,50,130,90,282,117,90,66,165,70,40,27,117,47
Serena Williams,47,27,48,22,486,317,480,236,317,215,244,110,169,98,236,100,215,147,134,67,200,132,246,125,71,49,100,53,147,99,67,33,200,127,188,80,117,82,172,90,22,15,53,26,175,131,141,67,155,105,162,76,50,36,117,47,149,101,153,70,86,54,146,65,191,119,297,142,119,75,155,67,72,45,142,63
Margarita Gasparyan,0,0,0,0,57,34,59,28,34,16,31,15,23,15,28,14,16,7,16,9,33,15,29,5,8,5,14,7,7,6,7,1,24,14,33,12,23,14,12,4,3,3,7,2,15,5,22,8,24,17,20,11,12,6,9,3,27,16,17,7,13,6,17,5,29,13,35,17,13,8,18,7,16,7,17,8
Timea Babos,11,6,11,5,103,62,103,47,62,37,56,14,41,21,47,18,37,24,42,15,46,23,43,12,20,11,18,6,24,17,27,9,36,24,46,16,34,18,24,10,9,5,6,4,31,16,39,16,30,19,30,6,21,12,12,3,34,24,40,16,23,13,15,4,40,18,46,22,18,11,24,7,22,10,22,10
Petra Cetkovska,10,5,9,6,58,32,58,26,32,24,32,10,26,16,26,11,24,17,22,7,24,12,25,11,10,5,11,4,17,12,15,5,19,9,21,10,17,9,18,5,5,4,4,2,14,5,16,7,19,8,23,12,12,8,7,3,17,10,18,7,19,9,16,4,27,17,38,16,17,10,22,7,10,4,16,4
Daniela Hantuchova,0,0,0,0,54,24,54,17,24,14,37,15,30,18,17,4,14,8,22,9,28,14,28,13,12,6,4,2,8,7,13,5,20,12,24,12,20,10,15,4,6,2,2,1,13,7,17,9,18,5,23,13,12,5,5,3,11,6,19,7,18,11,15,7,29,14,27,11,14,9,16,7,15,8,11,6
Dominika Cibulkova,16,8,16,6,155,93,154,72,93,45,82,32,62,37,72,41,45,29,50,16,85,48,63,32,25,16,41,19,29,20,34,14,64,33,47,26,53,27,54,23,9,5,19,12,42,18,35,12,58,26,57,32,31,18,30,11,50,29,37,15,50,32,51,21,102,61,92,51,61,33,41,18,41,21,51,22
Heather Watson,14,7,14,3,116,69,115,50,69,37,65,28,47,26,50,23,37,25,37,16,58,31,55,25,21,13,24,12,25,13,21,8,43,24,46,13,40,15,36,21,8,5,12,4,36,23,41,12,34,17,28,13,30,19,29,13,30,13,27,11,36,17,29,13,63,34,46,19,34,21,26,12,29,16,19,12
Caroline Garcia,0,0,0,0,140,76,135,51,76,37,84,32,64,40,51,18,37,27,52,25,79,47,65,29,24,11,18,5,27,17,27,12,57,36,61,26,43,31,42,16,13,8,5,1,46,30,47,21,52,30,52,28,20,12,20,9,46,30,45,22,34,15,39,16,63,26,83,37,26,13,46,17,37,19,37,16
Sara Errani,14,12,13,9,155,87,157,78,87,46,79,38,68,31,79,35,46,29,41,19,72,41,82,37,37,24,35,19,29,21,22,11,58,29,64,27,55,28,53,26,13,6,18,14,37,24,48,23,57,28,54,27,33,18,30,17,41,22,50,25,47,26,40,24,99,52,84,41,52,27,43,23,47,29,41,21
Francesca Schiavone,12,7,12,4,84,46,82,37,46,21,45,18,39,22,37,18,21,10,27,8,47,21,38,17,17,9,18,6,10,6,19,11,32,20,29,12,35,15,29,12,8,3,6,5,24,13,28,9,27,13,29,12,23,13,12,6,24,12,26,14,27,11,18,7,55,26,56,18,26,14,39,20,29,20,19,6
Aleksandra Krunic,4,2,5,0,40,28,41,16,28,17,25,9,12,7,16,6,17,13,16,5,18,8,19,6,5,4,6,2,13,5,11,2,12,6,18,5,13,8,10,6,1,0,2,2,14,9,15,7,14,7,9,5,5,2,6,2,12,4,11,4,9,8,9,4,28,16,21,11,16,10,10,5,12,6,11,4
Roberta Vinci,13,7,14,4,188,109,191,85,109,69,106,41,79,46,85,40,69,40,65,27,86,55,86,40,33,11,40,18,40,22,38,13,84,51,73,23,42,20,61,24,22,10,18,7,69,38,63,29,53,29,60,25,32,22,35,17,60,34,64,32,46,25,43,14,104,53,117,58,53,33,59,32,51,33,58,33
Marina Erakovic,6,3,6,2,41,24,41,16,24,13,25,12,17,11,16,4,13,8,13,5,22,17,24,6,6,4,4,3,8,6,8,1,22,11,23,10,9,6,7,1,2,1,3,1,13,6,14,4,17,8,16,7,4,1,3,0,15,6,13,4,10,4,10,4,37,19,19,5,19,7,14,6,18,12,5,2
Yulia Putintseva,17,12,17,7,112,62,116,54,62,33,62,28,50,34,54,19,33,19,34,16,63,36,63,24,16,8,19,7,19,14,18,10,50,30,55,29,35,22,36,18,8,6,7,2,35,19,36,20,42,22,47,19,19,11,23,11,38,24,48,18,31,19,31,17,65,38,75,34,38,23,41,22,27,17,34,13
Madison Brengle,6,4,5,3,101,61,96,36,61,37,60,21,40,25,36,18,37,25,39,13,49,17,39,18,15,9,18,9,25,17,26,10,29,15,34,16,41,21,27,13,6,4,9,5,23,17,28,8,35,18,30,11,24,16,17,9,24,10,27,11,33,9,19,14,61,27,37,13,27,14,24,14,34,25,13,6
Venus Williams,46,25,46,20,251,148,244,106,148,91,138,54,103,56,106,47,91,58,84,39,113,75,113,49,47,30,47,21,58,41,45,20,108,71,103,47,68,41,75,33,17,12,21,10,88,60,76,32,78,53,89,41,39,18,44,19,81,45,80,40,43,27,65,26,116,72,160,82,72,41,78,40,44,22,82,41
Carla Suarez Navarro,0,0,0,0,94,56,96,44,56,28,52,27,38,16,44,20,28,21,25,6,44,20,51,26,22,12,20,13,21,12,19,6,27,16,31,20,35,20,33,11,10,6,13,2,25,16,17,6,31,14,42,20,21,8,22,7,23,13,28,13,25,14,35,14,55,30,71,37,31,17,34,19,25,18,37,19
Jelena Ostapenko,0,0,0,0,44,24,45,24,24,7,21,11,20,11,24,12,7,4,10,6,28,16,23,10,9,4,12,6,4,3,4,2,19,10,19,11,16,11,16,8,5,4,6,4,11,5,10,6,20,6,19,9,9,2,10,3,12,4,16,10,16,8,16,11,23,13,27,11,13,9,16,8,10,3,11,7
Alexandra Dulgheru,0,0,0,0,52,25,54,20,25,12,34,16,27,14,20,5,12,3,18,6,27,17,31,10,13,6,5,4,3,1,12,4,26,11,27,9,16,7,11,4,7,6,4,1,13,9,22,7,22,13,16,7,15,8,7,2,17,9,16,5,17,9,12,5,28,12,32,13,12,8,19,11,16,7,13,4
Kristina Mladenovic,40,22,38,16,217,134,216,99,134,78,117,54,83,55,99,50,78,40,63,27,111,73,103,42,28,10,50,28,40,26,36,17,111,77,88,39,48,29,64,29,18,9,28,16,91,54,66,27,63,38,74,33,28,17,41,20,75,39,68,27,42,26,54,25,116,68,125,58,68,42,67,27,48,28,58,16
Kirsten Flipkens,0,0,0,0,80,47,79,35,47,21,44,14,33,15,35,17,21,13,30,8,41,17,32,13,18,8,17,6,13,8,22,9,25,13,27,10,32,16,24,9,10,3,6,3,18,9,26,12,28,14,25,8,19,9,12,4,23,10,29,8,23,12,16,4,60,24,36,15,24,12,21,8,36,23,15,7
Annika Beck,0,0,1,1,117,67,117,63,67,35,54,23,50,23,63,27,35,19,31,16,55,33,59,33,27,17,27,16,19,7,15,8,49,27,42,19,39,18,44,23,10,6,16,7,39,27,31,18,40,21,40,19,27,15,32,16,33,18,39,24,34,20,35,18,65,35,76,33,35,21,43,18,30,16,33,16
Anett Kontaveit,11,4,12,5,56,30,59,27,30,18,32,13,26,16,27,8,18,11,19,6,28,18,32,13,10,6,8,3,11,9,13,5,25,12,25,7,16,9,18,9,4,1,3,1,14,11,23,10,22,7,16,6,8,4,11,7,10,6,20,7,19,9,10,4,23,12,23,7,12,8,16,7,11,6,7,4
Victoria Azarenka,7,5,7,3,226,136,230,110,136,86,120,55,90,52,110,58,86,51,65,26,102,66,107,56,38,21,58,23,51,31,39,16,101,55,77,43,57,36,91,46,17,11,23,11,75,45,50,23,82,51,88,48,32,19,58,28,81,45,63,20,50,34,78,41,129,63,118,55,63,44,63,33,66,40,55,27
Belinda Bencic,12,6,12,7,180,95,181,86,95,48,95,36,85,46,86,37,48,35,59,17,93,59,85,43,39,20,37,15,35,24,42,18,72,45,59,12,54,35,65,31,19,12,15,7,56,36,65,26,62,38,46,18,31,20,39,18,58,26,54,30,44,26,39,19,103,62,94,45,62,38,49,19,41,21,45,20
Tsvetana Pironkova,14,8,14,6,97,42,94,44,42,26,50,19,55,31,44,23,26,15,31,12,47,27,40,20,24,16,23,9,15,11,19,4,38,18,32,13,36,20,34,11,8,1,9,6,22,13,23,7,40,23,36,13,17,9,14,7,32,17,30,14,26,16,20,6,64,34,54,21,34,15,33,15,30,14,21,10
Vitalia Diatchenko,0,0,0,0,34,17,34,9,17,11,26,9,17,5,9,4,11,6,16,5,11,7,14,5,12,4,4,1,6,4,10,4,12,4,14,4,8,4,8,4,8,5,1,1,6,3,14,6,12,4,8,3,9,4,4,1,7,2,11,5,12,6,6,2,24,13,16,4,13,7,12,3,11,7,4,0
Anna Lena Friedsam,0,0,0,0,67,41,67,21,41,29,46,19,26,18,21,7,29,16,27,13,30,19,33,10,8,5,7,1,16,9,14,2,32,22,36,17,16,10,16,7,3,2,1,0,29,15,21,8,20,12,26,15,8,3,8,3,26,11,19,7,11,4,20,9,38,21,31,9,21,12,22,7,17,10,9,3
Alison Van Uytvanck,0,0,0,0,61,37,62,20,37,22,42,17,24,14,20,6,22,15,25,8,29,14,31,9,10,5,6,2,15,7,17,7,21,13,30,13,20,10,13,8,5,2,2,1,21,9,24,4,18,9,18,5,12,7,9,3,21,12,17,8,16,10,11,8,34,19,24,7,19,11,17,9,15,7,7,3
Bethanie Mattek Sands,0,0,0,0,72,47,67,22,47,28,45,16,25,13,22,11,28,16,29,13,32,13,27,9,12,7,11,3,16,5,16,3,25,20,31,14,26,11,17,9,5,5,3,1,31,18,20,7,16,9,22,13,20,13,11,7,22,11,16,6,20,15,17,7,49,33,27,13,33,20,14,4,16,10,13,6
Yi Fan Xu,0,0,0,0,7,4,7,2,4,0,5,2,3,1,2,0,0,0,3,2,5,2,4,1,2,1,0,0,0,0,1,0,2,0,5,3,4,2,1,0,1,1,0,0,0,0,2,1,4,1,4,0,3,1,0,0,1,0,5,3,4,3,0,0,9,5,3,1,5,1,2,0,4,1,1,1
Ana Ivanovic,6,2,5,2,185,103,183,86,103,61,97,40,82,50,86,47,61,42,57,26,93,65,79,41,32,21,47,19,42,20,31,11,84,46,64,27,49,30,69,31,11,7,19,6,68,35,48,21,68,44,65,30,26,11,44,20,77,44,56,26,35,16,54,23,77,50,128,58,50,35,70,36,27,13,58,23
Maria Sharapova,22,10,22,6,213,140,207,109,140,90,98,50,73,39,109,53,90,53,48,23,89,52,106,49,34,24,53,20,53,35,25,12,89,55,80,39,61,41,82,39,10,5,20,6,73,49,53,27,75,48,82,37,25,19,53,27,72,47,72,41,46,29,63,26,102,66,149,75,66,40,74,31,36,22,75,35
Johanna Konta,32,20,34,15,178,117,179,72,118,75,107,55,61,33,72,33,75,48,52,23,75,45,94,42,28,14,33,12,48,28,29,13,72,42,75,32,44,25,63,28,14,10,12,6,62,45,56,20,55,36,67,40,29,20,34,14,53,30,47,16,39,24,60,17,96,62,113,44,62,33,69,33,33,20,44,23
Richel Hogenkamp,0,0,0,0,45,26,46,17,26,16,29,7,19,9,17,10,16,11,22,7,19,8,14,10,10,8,10,4,11,9,15,3,13,8,11,4,19,8,16,4,2,2,4,1,10,6,10,4,13,10,16,3,13,7,7,3,14,6,17,9,10,7,7,4,27,11,23,12,11,6,11,4,16,7,12,5
Qiang Wang,0,0,0,0,62,30,64,25,30,16,39,16,32,17,25,7,16,13,23,8,32,16,34,18,15,9,7,3,13,9,15,2,19,9,24,9,25,14,22,6,6,3,3,0,13,8,17,7,24,14,25,11,13,8,9,3,19,9,21,13,18,12,17,8,43,23,36,16,24,13,20,3,21,12,16,5
Nicole Gibbs,17,8,18,5,84,51,85,34,52,30,51,19,33,12,33,15,30,21,32,20,34,20,37,14,22,13,15,6,21,13,12,2,29,18,43,17,26,13,23,9,9,5,6,2,26,12,28,12,24,14,31,12,18,10,13,4,28,13,31,16,20,9,21,11,54,27,48,22,26,11,26,10,27,15,22,10
Lesia Tsurenko,25,15,26,11,103,60,106,41,60,34,65,27,43,23,41,18,34,20,38,9,49,26,50,23,20,10,18,12,20,12,29,13,40,19,36,13,33,17,29,10,10,7,12,3,27,14,36,17,38,18,32,15,23,14,19,8,31,15,34,18,34,18,26,14,59,34,57,23,34,18,34,17,25,9,23,13
