name,t_serve_total,t_serve_won,t_receive_total,t_receive_won,1_serve_total,1_serve_won,1_receive_total,1_receive_won,2_serve_total,2_serve_won,2_receive_total,2_receive_won,3_serve_total,3_serve_won,3_receive_total,3_receive_won,4_serve_total,4_serve_won,4_receive_total,4_receive_won,5_serve_total,5_serve_won,5_receive_total,5_receive_won,6_serve_total,6_serve_won,6_receive_total,6_receive_won,7_serve_total,7_serve_won,7_receive_total,7_receive_won,8_serve_total,8_serve_won,8_receive_total,8_receive_won,9_serve_total,9_serve_won,9_receive_total,9_receive_won,10_serve_total,10_serve_won,10_receive_total,10_receive_won,11_serve_total,11_serve_won,11_receive_total,11_receive_won,12_serve_total,12_serve_won,12_receive_total,12_receive_won,13_serve_total,13_serve_won,13_receive_total,13_receive_won,14_serve_total,14_serve_won,14_receive_total,14_receive_won,15_serve_total,15_serve_won,15_receive_total,15_receive_won,16_serve_total,16_serve_won,16_receive_total,16_receive_won,17_serve_total,17_serve_won,17_receive_total,17_receive_won,18_serve_total,18_serve_won,18_receive_total,18_receive_won
R Albot,0,0,0,0,25,21,27,11,21,10,16,10,4,4,11,4,10,6,6,2,15,8,17,10,0,0,4,2,6,5,4,0,12,6,9,4,7,2,12,5,0,0,2,1,7,4,5,3,8,4,11,5,5,2,6,1,7,6,9,4,6,4,10,1,7,5,29,14,5,4,15,7,2,1,14,5
T Machac,4,1,5,1,24,14,24,8,14,8,16,7,10,4,8,4,8,4,9,4,10,5,11,5,6,5,4,1,4,3,5,2,9,5,10,3,10,5,8,5,1,1,1,0,6,4,9,4,9,5,6,2,6,3,6,3,7,4,8,3,7,6,5,5,30,17,7,2,17,6,5,3,13,10,2,1
T Fritz,29,21,27,8,54,39,54,17,39,22,37,16,15,11,18,7,22,15,21,9,28,15,26,14,4,3,7,1,15,12,12,4,22,13,21,11,16,9,20,9,1,1,1,0,16,8,14,6,18,9,22,8,8,5,10,5,17,13,20,6,14,9,13,3,26,15,42,17,15,10,25,13,11,8,17,4
B Coric,0,0,0,0,19,10,19,6,10,6,13,4,9,4,6,3,6,1,9,3,8,6,7,3,5,4,3,2,1,1,6,2,11,6,7,1,6,5,4,1,1,1,2,0,6,3,8,1,10,6,4,1,2,1,3,1,9,4,4,0,5,3,3,0,14,9,6,2,9,7,4,2,5,4,2,1
N Gombos,11,6,10,4,53,34,53,23,34,22,30,16,19,9,23,9,22,17,14,9,21,12,30,12,10,2,9,1,17,14,5,2,17,12,27,14,11,9,20,9,8,4,1,0,15,12,15,7,14,10,25,10,6,5,10,2,13,8,22,10,9,7,18,10,26,12,35,14,12,5,21,5,14,7,14,2
J Rodionov,12,8,13,4,48,23,49,23,23,14,26,11,25,14,23,7,14,8,15,3,23,14,27,13,11,8,7,4,8,5,12,3,20,11,17,6,17,11,16,6,3,1,4,4,14,10,14,5,20,12,16,6,7,4,6,3,16,10,15,5,12,6,9,3,31,15,20,7,15,8,13,6,16,12,7,4
J Chardy,7,4,7,2,30,14,29,17,14,8,12,4,16,11,17,9,8,5,8,3,17,8,12,3,5,3,9,3,5,2,5,2,11,7,12,5,12,7,9,3,2,0,3,2,10,5,9,1,11,7,11,4,5,2,4,2,12,8,8,4,6,4,6,1,12,9,20,10,9,6,10,5,3,1,10,4
C Moutet,13,6,13,4,36,24,36,15,24,13,21,10,12,11,15,6,13,10,11,4,22,14,19,11,1,0,6,4,10,8,7,3,17,12,12,3,8,6,13,5,1,0,4,2,14,8,12,5,11,6,11,4,2,2,7,4,12,9,12,6,7,2,7,4,6,2,19,7,2,2,12,6,4,1,7,3
L Giustino,13,9,13,7,49,27,48,19,27,12,29,14,22,14,19,3,12,8,15,3,29,12,30,14,8,3,3,2,8,5,12,2,16,11,19,5,20,11,15,2,5,3,2,1,14,8,16,7,16,8,18,9,12,5,3,0,14,6,16,3,13,4,12,6,22,13,12,7,13,7,5,1,9,4,7,5
M Kecmanovic,0,0,0,0,11,3,11,4,3,1,7,4,8,5,4,2,1,0,3,1,7,3,6,2,3,2,2,0,0,0,2,1,4,1,5,2,6,3,4,1,1,1,0,0,1,0,4,2,6,1,5,1,4,2,1,1,2,1,6,2,7,2,1,0,3,1,12,6,1,1,6,4,2,0,6,1
D Schwartzman,26,13,25,14,94,53,95,44,53,28,51,25,41,23,44,18,28,22,26,9,48,26,51,28,18,10,18,9,22,14,17,6,32,18,32,18,32,19,37,15,8,4,9,4,26,16,20,11,33,19,40,21,17,12,20,11,29,21,30,16,26,14,30,18,45,25,48,25,25,16,23,9,20,14,25,14
S Wawrinka,0,0,0,0,50,29,49,19,29,16,30,18,21,13,19,6,16,11,12,9,26,20,31,16,8,4,6,1,11,5,3,0,25,17,24,9,10,7,21,12,4,4,1,0,23,16,15,8,15,12,18,6,7,6,13,9,19,9,20,6,9,5,10,1,25,15,29,14,15,11,15,6,10,6,14,6
A Murray,0,0,0,0,12,6,12,6,6,3,6,1,6,4,6,1,3,1,5,0,7,5,6,2,2,1,1,1,1,1,5,4,7,4,4,0,3,0,2,0,1,1,1,0,4,2,8,1,3,2,2,0,4,0,1,0,4,2,3,0,1,0,1,0,6,4,1,0,4,1,1,0,2,1,0,0
D Koepfer,0,0,0,0,31,18,33,18,18,11,15,8,13,9,18,8,11,5,7,4,16,7,18,2,4,4,8,4,5,4,3,1,13,9,20,5,13,8,6,3,0,0,4,2,10,6,16,7,12,7,8,3,5,1,5,4,11,8,12,7,6,5,4,2,12,6,14,4,6,6,10,2,6,4,4,1
A Hoang,0,0,0,0,16,5,15,8,5,3,7,1,11,5,8,2,3,1,6,2,7,5,7,3,6,3,2,0,1,0,4,1,7,6,6,3,5,2,5,1,3,1,0,0,7,4,4,1,3,1,7,1,4,0,1,1,4,2,7,3,2,1,1,1,5,3,5,2,3,2,3,0,2,1,2,0
H Gaston,12,8,11,6,82,45,80,34,45,23,46,19,37,23,34,13,23,14,27,8,45,27,40,15,14,10,13,4,14,7,19,4,36,18,33,17,28,16,24,10,4,4,4,1,25,16,20,9,34,26,31,8,16,9,13,3,35,21,32,16,17,14,18,7,52,31,46,20,31,21,26,10,21,14,20,11
M Janvier,6,3,6,2,15,8,16,8,8,3,8,4,7,6,8,3,3,2,4,1,11,9,9,2,1,1,3,1,2,2,3,2,10,5,8,5,3,2,4,1,0,0,1,0,5,1,5,1,7,5,8,1,1,1,2,1,9,4,8,3,3,2,2,1,12,7,9,3,7,3,6,3,5,1,3,1
Y Nishioka,5,2,6,2,34,17,35,18,17,10,17,6,17,11,18,12,10,6,11,4,18,9,12,8,6,5,12,5,6,4,7,3,13,7,8,3,14,7,15,7,1,0,5,1,9,3,8,5,13,10,11,5,7,5,11,5,16,11,11,3,8,7,11,3,19,10,22,8,10,8,14,5,9,5,8,2
F Auger-Aliassime,0,0,0,0,15,9,15,8,9,6,7,3,6,2,8,4,6,2,4,1,5,1,7,4,4,2,4,0,2,2,3,2,5,3,4,1,6,3,8,4,2,1,0,0,3,1,5,3,5,3,5,1,4,2,4,1,5,4,7,1,4,2,4,0,7,4,9,5,4,2,4,0,3,2,5,1
C Ruud,0,0,0,0,45,28,43,21,28,21,22,7,17,9,21,9,21,17,15,6,16,13,19,11,8,4,9,3,17,10,9,4,17,11,14,7,7,4,17,5,4,3,3,1,18,11,11,4,10,7,19,8,6,5,7,3,14,9,15,6,8,4,12,1,14,5,30,12,5,4,18,8,9,4,12,7
Y Sugita,0,0,0,0,11,5,12,3,5,2,9,0,6,1,3,0,2,0,9,3,4,2,3,1,5,2,0,0,0,0,6,2,4,1,5,1,4,2,1,1,3,2,0,0,1,0,6,3,5,3,1,1,4,2,1,0,4,2,3,1,4,3,2,1,10,5,2,0,5,2,2,0,5,2,0,0
T Paul,0,0,0,0,31,22,33,13,22,15,20,7,9,4,13,2,15,10,13,1,11,5,18,7,5,5,2,1,10,6,12,6,10,5,12,6,11,8,8,2,0,0,1,0,9,7,12,5,13,9,12,3,3,2,3,0,11,7,14,7,6,5,6,3,13,9,17,13,9,6,4,2,4,1,13,8
J Duckworth,0,0,0,0,13,6,12,1,6,2,11,4,7,7,1,1,2,2,7,1,11,4,4,2,0,0,1,0,2,1,6,2,4,3,3,2,7,5,3,1,0,0,0,0,4,2,3,2,6,4,4,1,2,2,1,0,6,2,5,2,4,1,2,1,10,2,5,0,2,1,5,2,8,4,0,0
R Opelka,0,0,0,0,15,9,14,3,9,5,11,4,6,4,3,0,5,2,7,3,8,2,7,0,2,1,0,0,2,1,4,1,5,2,10,2,7,4,0,0,1,1,0,0,3,2,9,1,7,5,2,1,4,3,0,0,6,1,2,1,5,3,1,0,12,7,4,3,7,6,1,0,5,3,3,1
J Sock,7,4,7,2,28,20,29,11,20,13,18,9,8,7,11,4,13,6,9,4,14,12,16,8,1,1,4,1,6,4,5,1,19,14,12,5,3,3,11,3,0,0,1,0,16,12,8,3,8,3,13,3,0,0,4,1,7,3,13,10,5,2,6,3,11,4,19,7,4,2,12,2,7,3,7,3
M Cilic,0,0,0,0,14,6,14,8,6,5,6,1,8,5,8,2,5,3,5,0,6,4,7,3,3,2,2,2,3,2,5,2,6,3,4,2,4,2,3,0,1,1,2,0,4,2,4,1,5,2,5,2,3,1,2,1,4,3,4,0,4,3,3,1,6,1,2,0,1,1,2,0,5,2,0,0
D Thiem,24,12,24,10,94,52,94,43,52,34,51,19,42,29,43,18,34,30,32,12,47,22,44,15,13,9,18,7,30,20,20,7,26,15,41,17,34,24,26,11,4,3,7,2,25,15,31,12,35,22,32,13,13,6,16,6,32,20,31,12,19,12,23,13,39,28,41,23,28,21,18,6,11,8,23,10
A Zverev,6,5,6,2,72,50,73,34,50,37,39,18,22,13,34,11,37,27,21,12,26,14,41,15,9,8,11,3,27,17,9,3,24,13,38,19,20,16,23,9,1,0,3,0,23,15,22,6,27,14,33,13,4,1,12,8,22,16,26,13,14,6,17,7,22,17,53,14,17,10,39,20,5,3,14,4
D Novak,0,0,0,0,15,2,15,2,2,1,13,4,13,10,2,0,1,0,9,2,11,6,6,3,3,2,0,0,0,0,7,0,7,5,5,1,7,4,3,0,1,1,0,0,5,4,4,2,6,3,4,1,4,2,0,0,4,0,5,1,5,3,1,1,12,11,3,1,11,6,2,1,1,0,1,0
M Mmoh,0,0,0,0,13,8,13,4,8,3,9,4,5,3,4,2,3,2,5,1,8,3,6,3,2,1,2,0,2,1,4,0,4,2,4,3,6,3,5,2,1,1,0,0,3,2,1,0,5,4,6,3,4,3,2,0,5,3,3,3,4,1,5,1,3,1,15,2,1,1,13,6,2,0,2,0
Ph Herbert,6,4,6,1,38,24,38,15,24,11,23,9,14,8,15,8,11,8,14,5,21,15,16,8,6,4,8,1,8,7,9,4,18,7,13,8,10,6,15,5,2,2,1,0,8,7,9,3,17,10,18,10,6,3,6,2,11,5,11,4,10,6,14,9,26,21,14,4,21,12,10,3,5,5,4,2
F Delbonis,4,1,4,0,31,17,32,18,17,11,14,5,14,8,18,8,11,10,9,3,14,7,15,5,6,4,8,2,10,5,6,3,8,6,13,7,11,7,11,4,2,1,2,0,11,8,9,4,9,7,14,6,5,4,6,2,10,4,12,7,6,3,10,4,15,8,28,12,8,5,16,9,7,3,12,6
Ji Londero,4,4,4,3,50,27,50,16,27,16,34,12,23,12,16,7,16,11,22,6,23,12,21,10,11,9,7,2,11,8,16,6,17,8,17,4,20,13,15,5,2,2,2,1,11,6,19,8,22,13,14,5,9,6,6,1,18,7,17,8,15,8,10,4,38,19,20,9,19,10,11,3,19,10,9,6
M Cecchinato,10,8,10,3,47,32,46,14,32,21,32,17,15,11,14,7,21,10,15,5,22,12,24,17,4,3,7,2,10,8,10,2,23,13,12,6,13,7,22,8,1,0,2,1,15,7,8,1,17,10,20,9,6,2,9,4,18,8,12,5,9,6,14,6,32,20,33,16,20,11,17,9,12,7,16,5
A De Minaur,10,7,10,2,14,8,14,6,8,2,8,3,6,3,6,1,2,1,5,2,9,1,8,3,3,1,1,1,1,0,3,1,2,1,7,2,9,5,3,1,2,1,1,1,2,2,6,3,6,1,4,0,5,3,1,1,1,0,7,6,8,5,0,0,22,13,16,6,13,4,10,6,9,7,6,2
B Paire,5,3,5,0,35,19,35,14,19,12,21,9,16,9,14,7,12,9,12,9,16,11,16,8,7,3,7,3,9,6,3,1,14,7,17,7,8,4,12,4,4,0,3,1,10,5,11,2,11,7,15,9,4,1,6,1,12,9,8,3,5,2,14,7,12,9,22,10,9,3,12,5,3,1,10,3
S Kwon,0,0,0,0,16,12,16,8,12,7,8,3,4,2,8,2,7,2,5,1,7,3,9,3,2,1,2,2,2,1,4,1,8,4,7,4,5,3,3,2,1,0,2,2,5,5,4,2,7,2,5,1,2,2,2,1,2,2,6,1,7,4,2,0,11,3,6,2,3,1,4,2,8,5,2,1
F Coria,17,13,17,9,53,24,54,21,24,12,33,15,29,12,21,10,12,4,18,8,24,11,26,7,17,10,10,6,4,3,10,5,19,15,27,13,23,14,11,7,7,3,6,4,16,10,19,7,18,12,17,8,12,7,9,5,18,8,16,3,13,8,12,8,41,23,17,6,23,13,11,7,18,13,6,3
J Jung,12,5,12,4,18,10,18,11,10,4,7,3,8,5,11,6,4,1,4,3,11,8,8,3,3,1,6,4,1,1,1,1,11,5,8,1,4,0,5,3,2,2,4,3,5,5,8,2,6,3,3,1,6,3,4,1,3,2,4,2,6,2,4,0,7,5,18,11,5,2,7,4,2,1,11,3
B Bonzi,0,0,0,0,33,18,33,12,18,8,21,7,15,3,12,4,8,5,14,4,13,10,15,8,12,5,4,1,5,2,10,4,13,6,11,6,8,4,11,4,7,4,1,0,9,7,9,5,11,8,13,2,8,5,5,3,10,6,16,9,8,6,4,2,13,11,15,7,11,8,8,1,2,0,7,4
E Ruusuvuori,0,0,0,0,19,11,19,10,11,6,9,5,8,5,10,7,6,5,4,1,10,3,8,3,3,2,7,3,5,3,3,2,4,2,6,4,9,6,7,3,1,1,3,2,4,3,4,0,8,6,8,2,4,1,4,1,7,3,6,2,3,2,5,1,7,3,8,0,3,3,8,2,4,1,0,0
J Sinner,6,3,5,1,79,52,75,31,52,35,44,16,27,15,31,16,35,19,28,9,32,20,31,16,12,7,16,7,19,9,19,10,36,23,24,10,19,13,25,11,5,0,7,3,33,18,24,14,26,21,24,7,6,5,15,9,36,25,31,17,10,6,13,5,38,23,38,14,23,11,24,9,15,9,14,10
D Goffin,0,0,0,0,13,8,14,5,8,4,9,2,5,4,5,2,4,3,7,2,8,2,5,2,1,1,2,1,3,2,5,3,3,1,5,1,7,3,3,2,0,0,1,1,2,0,7,1,5,3,2,0,4,1,2,0,5,2,3,0,3,2,2,1,8,4,4,1,4,2,3,2,4,1,1,0
F Fognini,4,1,4,0,20,12,19,8,12,5,11,3,8,4,8,4,5,3,8,3,11,5,7,0,4,3,4,3,3,2,5,2,7,3,10,2,9,4,1,0,1,0,3,1,4,4,10,2,8,6,3,2,5,2,2,0,6,3,3,0,4,2,4,2,9,7,5,1,7,4,4,3,2,1,1,1
M Kukushkin,4,4,4,3,30,15,31,11,15,8,20,9,15,6,11,4,8,5,11,2,13,10,16,6,9,4,4,1,5,3,9,2,13,10,12,6,7,4,9,5,5,2,1,1,12,9,8,0,7,1,10,4,5,3,5,3,4,3,6,3,9,4,6,3,17,9,12,5,9,2,7,3,8,5,5,2
P Martinez,0,0,0,0,38,24,38,19,24,12,19,11,14,10,19,10,12,10,8,2,22,17,20,7,4,2,10,5,10,8,6,1,19,8,15,5,7,4,12,7,2,2,5,2,10,7,11,2,15,7,10,6,5,4,10,6,10,7,6,4,12,10,10,5,24,11,25,12,11,7,13,7,13,7,12,3
A Vukic,0,0,0,0,14,8,14,6,8,3,8,5,6,2,6,2,3,3,3,0,7,4,9,2,4,2,2,1,3,2,3,1,4,2,7,3,5,1,3,1,2,2,1,0,3,3,5,2,3,1,5,2,6,2,2,0,1,0,5,2,4,2,4,0,6,4,11,4,4,3,7,2,2,2,4,1
S Korda,0,0,0,0,61,39,61,23,39,25,38,16,22,17,23,10,25,17,22,8,31,16,29,15,5,2,10,4,17,10,14,5,24,17,22,13,17,9,21,10,3,2,4,2,24,16,14,4,16,10,24,9,10,6,12,2,18,10,19,6,12,4,19,6,25,14,29,16,14,8,13,4,11,7,16,10
A Seppi,0,0,0,0,18,14,18,4,14,6,14,4,4,1,4,0,6,5,10,4,9,5,8,5,3,1,0,0,5,2,6,4,6,4,7,3,5,0,5,1,2,1,0,0,7,6,8,4,2,1,7,4,6,5,1,1,2,1,7,3,6,2,4,3,4,1,11,4,1,1,7,3,3,1,4,0
E Benchetrit,0,0,0,0,13,6,13,3,6,2,10,1,7,3,3,2,2,2,9,2,7,6,2,1,4,3,2,0,2,0,7,1,6,3,3,2,4,3,3,1,1,0,0,0,5,5,2,1,6,5,4,1,1,0,1,0,5,3,4,1,1,0,2,0,4,0,4,1,0,0,3,0,4,2,1,0
J Isner,0,0,0,0,32,18,32,14,18,16,18,9,14,7,14,5,16,12,9,1,9,2,18,6,7,6,5,1,12,10,8,4,6,3,13,4,13,10,10,5,1,0,1,1,5,3,13,1,13,9,9,2,3,3,5,2,11,9,8,2,7,6,5,3,10,5,7,6,5,5,1,0,5,2,6,3
D Evans,5,1,5,2,22,13,21,10,13,7,11,3,9,4,10,5,7,5,8,3,10,6,8,2,5,2,5,4,5,3,5,1,8,6,9,6,6,1,3,2,3,2,4,1,8,7,4,1,3,2,7,4,7,4,5,2,3,1,4,1,5,4,7,4,12,8,7,2,8,4,5,2,4,2,2,1
K Nishikori,13,8,13,6,45,27,46,22,27,18,24,10,18,10,22,10,18,11,14,4,19,14,22,7,8,3,10,5,11,8,10,4,21,9,19,9,8,4,12,7,5,4,5,1,12,9,14,4,16,7,14,7,8,4,11,4,10,9,11,4,13,6,14,7,14,8,23,5,8,4,18,9,6,3,5,2
P Andujar,0,0,0,0,14,6,15,5,6,4,10,6,8,5,5,1,4,3,4,2,7,5,10,5,3,2,1,0,3,1,2,0,6,1,7,1,4,1,6,1,1,0,0,0,3,2,6,3,6,1,6,3,3,2,1,1,2,2,6,3,7,4,3,0,5,5,11,3,5,4,8,3,0,0,3,1
S Travaglia,8,6,8,3,50,26,50,17,26,14,33,9,24,14,17,6,14,9,24,8,26,16,20,6,10,6,6,2,9,6,16,5,21,12,22,12,16,11,10,5,4,2,2,1,15,8,15,7,20,9,17,10,7,4,6,3,16,10,14,1,15,6,13,6,23,19,13,4,19,11,9,3,4,3,4,2
S Diez,0,0,0,0,19,9,19,7,9,5,12,4,10,3,7,1,5,5,8,3,7,5,10,5,7,5,1,0,5,2,5,1,5,3,8,3,7,3,6,1,2,1,0,0,6,2,6,3,5,4,8,4,5,1,1,0,8,3,7,1,2,0,5,3,12,11,5,2,11,5,3,1,1,1,2,1
M Mcdonald,0,0,0,0,30,16,30,12,16,10,18,9,14,10,12,7,10,6,9,0,16,8,14,5,4,2,7,2,6,4,9,4,12,7,9,4,10,7,10,4,2,1,2,1,9,6,9,5,12,6,10,1,4,1,5,4,9,7,14,8,7,2,2,2,6,3,19,1,3,2,18,10,3,1,1,0
E Gerasimov,0,0,0,0,14,8,14,3,8,2,11,3,6,3,3,0,2,1,8,1,9,7,6,2,3,2,0,0,1,1,7,3,8,5,5,2,4,2,2,1,1,0,0,0,5,3,6,1,5,3,3,0,2,0,1,0,5,4,4,0,2,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0
R Nadal,8,7,10,7,90,63,90,46,63,43,44,26,27,24,46,24,43,31,18,8,44,31,48,21,3,2,24,13,31,22,10,5,43,24,35,13,15,11,32,14,1,1,13,10,33,15,27,9,30,23,31,15,5,5,17,10,41,25,25,11,12,9,22,16,46,32,24,14,32,20,10,2,14,9,14,9
S Halep,0,0,0,0,31,23,32,17,23,13,15,8,8,5,17,6,13,10,7,2,15,7,19,11,3,3,6,1,10,6,5,3,10,6,10,7,11,6,16,8,0,0,1,0,10,8,6,4,10,7,15,6,5,4,9,4,9,4,13,5,7,3,11,6,21,8,17,9,8,5,8,4,13,10,9,6
S Sorribes Tormo,0,0,0,0,8,5,8,3,5,1,5,1,3,1,3,0,1,0,4,1,5,2,4,2,2,2,0,0,0,0,3,1,3,2,3,2,5,2,2,1,0,0,0,0,2,0,2,0,3,2,3,1,3,2,1,0,4,2,2,2,3,1,2,1,4,1,3,1,1,0,2,0,3,0,1,1
I Begu,0,0,0,0,23,10,25,9,10,5,16,6,13,11,9,6,5,1,10,5,16,10,9,3,2,2,6,1,1,0,5,1,14,5,11,5,8,2,8,6,0,0,1,0,6,1,7,2,11,5,7,4,6,3,7,5,10,6,5,2,9,7,6,3,20,12,10,4,12,7,6,2,8,4,4,1
J Teichmann,0,0,0,0,15,8,14,7,8,5,7,4,7,3,7,1,5,1,3,3,6,3,10,3,4,3,1,0,1,1,0,0,7,3,10,5,6,1,4,3,1,1,0,0,3,1,5,4,5,2,6,3,6,2,3,1,4,2,7,3,5,3,5,1,10,6,12,5,6,4,7,3,4,3,5,3
C Bellis,5,0,5,3,9,6,10,7,6,3,3,1,3,1,7,2,3,1,2,0,4,3,6,3,2,1,2,1,1,1,2,2,5,3,3,2,2,1,4,2,1,0,1,1,3,2,3,1,3,0,4,0,1,0,2,1,1,0,5,1,3,2,1,0,4,2,9,5,2,1,4,3,2,0,5,1
B Pera,5,2,5,5,17,5,16,3,5,3,13,6,12,7,3,2,3,3,7,4,9,4,7,1,5,4,2,1,3,1,3,1,4,1,10,2,9,4,2,1,1,0,1,1,3,2,9,5,7,5,3,3,5,3,1,1,6,4,5,3,5,3,3,1,16,5,6,3,5,1,3,1,11,7,3,3
T Korpatsch,0,0,0,0,7,3,7,1,3,0,6,2,4,3,1,1,0,0,4,2,6,1,2,1,1,1,1,1,0,0,2,1,1,0,3,0,6,4,1,0,0,0,1,0,0,0,4,1,5,3,1,0,2,1,1,1,3,1,2,0,3,1,0,0,9,3,0,0,3,0,0,0,6,3,0,0
A Anisimova,0,0,0,0,21,16,20,10,16,8,10,7,5,2,10,5,8,4,3,1,10,5,12,9,3,1,5,0,4,2,2,0,9,8,4,2,6,4,14,6,2,2,0,0,10,5,2,1,5,3,10,4,4,2,6,2,8,4,7,3,4,1,8,4,7,3,21,15,3,2,6,5,4,1,15,6
D Yastremska,0,0,0,0,9,5,10,7,5,4,3,1,4,1,7,1,4,2,2,0,2,1,7,4,3,2,1,1,2,1,2,1,3,2,3,2,3,2,4,1,1,0,1,0,3,1,2,1,3,3,5,2,1,1,2,0,5,3,4,1,1,0,4,1,2,1,8,2,1,1,6,2,1,0,2,0
D Gavrilova,0,0,0,0,26,14,24,9,14,8,15,7,12,7,9,5,8,7,8,2,13,6,11,6,5,0,5,1,7,4,6,4,7,4,7,5,7,5,10,2,5,4,1,1,7,3,6,4,8,5,13,2,6,5,2,0,9,5,15,6,8,4,4,4,18,10,9,4,10,6,5,2,8,6,4,3
A Kalinskaya,0,0,0,0,10,4,10,2,4,3,8,3,6,4,2,2,3,1,5,0,5,3,3,2,2,0,2,1,1,0,5,2,5,1,1,0,2,1,3,0,2,0,1,0,2,1,3,1,5,1,3,1,1,0,1,1,2,1,3,2,4,2,1,1,4,3,4,3,3,2,1,1,1,0,3,2
E Bouchard,0,0,0,0,34,22,34,13,22,10,21,10,12,3,13,8,10,10,11,5,15,7,15,5,9,6,8,7,10,4,6,3,7,3,15,6,14,10,6,2,3,2,7,4,9,5,12,5,14,10,10,5,6,5,5,2,14,7,10,6,9,2,8,5,15,7,17,9,7,3,8,3,8,2,9,4
B Haas,4,0,4,1,10,6,11,6,6,5,5,2,4,1,6,2,5,3,3,2,2,1,6,2,3,1,2,0,3,2,1,0,3,0,6,4,2,1,4,1,2,0,0,0,1,1,2,2,4,3,7,2,1,0,1,1,3,2,7,3,1,0,2,1,1,1,9,5,1,1,4,1,0,0,5,1
Sw Hsieh,4,3,4,4,19,8,19,9,8,4,10,2,11,4,9,6,4,1,8,3,8,5,5,1,7,4,6,4,1,1,5,2,8,2,7,3,7,5,3,2,3,2,4,3,2,0,6,1,11,8,4,1,4,3,3,3,10,6,4,1,6,2,1,1,17,6,1,0,6,3,1,0,11,8,0,0
I Swiatek,0,0,0,0,58,37,54,29,37,25,25,13,21,12,29,18,25,14,12,7,24,15,24,15,9,6,18,8,14,9,5,3,26,19,16,10,15,9,25,16,3,1,8,4,24,20,9,5,16,12,19,12,7,4,20,6,16,10,12,7,8,6,26,15,19,10,40,27,10,7,13,8,9,4,27,13
M Vondrousova,0,0,0,0,7,2,8,3,2,2,5,0,5,1,3,0,2,1,5,4,1,0,3,2,4,3,0,0,1,1,1,0,1,1,5,1,4,2,2,1,1,0,0,0,1,0,4,1,2,0,2,0,2,2,1,0,1,1,3,1,4,1,1,0,3,1,2,1,1,0,1,0,2,1,1,1
J Konta,0,0,0,0,9,5,9,7,5,4,2,1,4,2,7,3,4,1,1,1,3,1,5,1,2,1,3,1,1,0,0,0,4,1,5,2,3,1,3,2,1,1,1,1,2,1,3,1,4,2,3,1,3,3,2,1,3,1,3,2,5,1,2,0,6,3,11,2,3,2,9,5,3,2,2,0
C Gauff,0,0,0,0,24,13,24,10,13,6,14,7,11,6,10,3,6,4,7,3,13,7,14,9,5,4,3,2,4,2,4,2,9,3,8,6,10,4,10,6,1,0,2,0,5,2,4,2,10,6,10,3,6,3,8,3,9,4,9,4,7,5,8,6,17,10,10,6,10,5,4,1,7,2,6,3
C Giorgi,0,0,0,0,7,2,8,4,2,1,4,0,5,3,4,2,1,0,4,1,4,2,2,1,2,1,2,2,0,0,3,2,3,2,2,1,3,2,1,0,1,1,2,2,2,1,3,1,3,1,2,1,2,2,0,0,2,2,2,1,4,1,1,0,1,0,5,2,0,0,3,1,1,0,2,0
M Trevisan,7,5,7,3,56,27,53,20,27,13,33,17,29,20,20,12,13,10,16,8,34,17,25,13,9,4,12,6,10,6,8,4,20,7,20,12,21,8,19,11,5,2,6,4,11,7,12,6,21,8,20,12,15,8,13,4,12,5,14,5,21,12,21,10,34,18,23,13,18,10,10,4,16,7,13,10
K Rakhimova,3,0,4,0,19,13,18,7,13,8,11,3,6,6,7,5,8,3,8,3,11,5,5,1,0,0,5,2,3,3,5,3,10,6,7,4,6,5,4,2,0,0,2,1,6,4,6,3,9,5,6,1,1,1,3,2,7,7,8,6,5,3,2,1,10,2,16,6,2,0,10,5,8,5,6,2
S Rogers,0,0,0,0,8,4,9,2,4,4,7,3,4,1,2,0,4,2,4,1,1,1,5,2,3,2,0,0,2,1,3,0,3,1,4,1,2,0,2,0,1,0,0,0,2,1,3,1,2,1,3,1,2,0,0,0,2,0,3,0,1,1,1,0,5,3,3,2,3,2,1,1,2,1,2,1
A Tomljanovic,0,0,0,0,9,3,9,5,3,2,4,2,6,4,5,3,2,0,2,2,5,2,4,1,2,1,3,3,0,0,0,0,4,3,5,1,4,2,1,1,1,1,3,2,3,1,4,2,3,2,1,0,3,1,2,1,4,1,3,0,2,0,1,0,5,2,1,0,2,0,1,0,3,0,0,0
M Sakkari,11,8,10,5,32,20,34,18,20,11,16,8,12,4,18,4,11,5,8,7,13,9,22,12,8,2,4,2,5,2,1,0,15,8,17,8,6,3,14,8,6,2,2,0,11,6,9,5,10,7,14,7,5,2,10,4,12,6,12,7,5,2,13,8,16,10,26,15,10,6,11,7,6,4,15,8
S Kuznetsova,0,0,0,0,11,7,11,4,7,5,7,4,4,2,4,1,5,3,3,1,4,1,7,3,2,0,1,1,3,2,2,2,3,1,5,2,3,1,3,0,2,1,1,1,2,1,5,3,3,1,5,1,3,1,0,0,2,0,7,5,3,1,1,1,3,1,10,4,1,1,6,3,2,0,4,2
